genre,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11
jazz,16.13589193177583,7.745543476659648,-26.127983297468585,14.801264646744576,8.41076426331339,-23.976347244305757,0.3510462966726119,0.08469172061947082,-14.066518865267241,-0.6539415291987487,-8.255235235684527,3.0516963242119837
jazz,16.567748952524525,6.547701316652106,-31.62434790412835,16.447739107068685,7.557216328273413,-23.997800891159642,-1.1408956296021617,0.1193000778041747,-14.312955045613375,0.9578773252920798,-10.975602654975644,2.589340253577973
jazz,17.421338975785456,3.522623128261913,-39.70296091680292,17.90599170420302,4.327482421501433,-20.73488449373604,3.5680173644459776,-0.4381902428217168,-9.950941801010648,5.6954087905647794,-10.928950609749329,5.949016615787338
classical,9.811697553150598,21.171494701291074,16.786691639447273,-6.12684293732777,-15.676753021948533,-18.97804715910849,-17.516122957930758,-14.628117414207683,-13.673651544311173,-8.086045982535182,-3.5921401011545124,4.9162194039101506
jazz,17.655146798124765,9.574991915136929,-42.274724848241846,8.676938192776122,1.223519145868527,-16.845286520461922,3.3411295480338117,3.5478811078160644,-13.577514060834547,8.483151140975423,-10.626698128453567,5.489250007779177
jazz,17.48873996462703,0.10234008851666715,-10.81776016227872,-5.472901272789152,-25.007346257650497,18.671975875586288,-12.376446470698998,-2.510590752596191,-18.09883121968158,2.018971370527246,-7.1367937147554,-1.002604206735038
jazz,17.145480111025346,0.8283300676141884,-14.515960538110066,-2.995722521264841,-19.24285955839498,12.243814072324609,-3.269731002226413,7.602905142968515,-7.237833129249141,0.20371271474212835,-3.2350746570191125,6.910544509944153
jazz,18.51538481494343,-1.640900967987619,-20.634179404429236,-6.901759939276584,-26.51921446924301,16.148153386925916,-9.83811554973781,0.46654347067686686,-5.598448128570041,1.2661557589467676,-10.063447925133058,8.796320049513898
jazz,18.44702347952742,-3.1503525723289654,-19.432378586777777,-3.5089555505776935,-23.944377012498336,13.978002321973104,-12.156469385990958,2.928584016559779,-7.997188932756379,2.305241030820409,-5.5186979385475095,5.7642178711208
jazz,18.442533758267334,-2.8879825075337946,-20.652857044597802,-3.72494852306921,-23.285804242919614,13.721049461328091,-9.18735033916815,-1.2223603004726855,-12.03455836244712,-0.15415649698046024,-5.3274947917550275,7.324954690339394
jazz,17.104988851460124,10.468086271181228,-13.625320177968453,-5.185745924997219,2.504714039272204,-13.144662307676672,-21.192836352558714,-17.974862374946174,-13.333637984644428,-5.153473525393607,-8.615947163036829,-4.924940520645263
jazz,15.609503836417101,7.807145962448656,0.23957994727552664,-11.196048449433794,0.6126277577948784,-13.432368158481978,-21.792214571891645,-13.994025934205665,-11.881087711407943,-7.339920888876189,-5.601831175487366,-2.699198806906481
jazz,15.322732863214187,2.8646862436703473,-9.570559692850198,-16.293884299263848,-0.18862071403898828,-8.601920337630183,-12.31929397095151,-9.856106812825834,-11.284598018383589,-4.6356838160454235,0.2782374833748344,2.9877607723236013
jazz,15.074521310536843,0.6253362457271603,-6.768235835599556,-9.040599338804306,-0.06571080681922421,-0.46217046047855836,-6.4843505438476505,-8.827916830563408,-8.37506760122559,-3.6710281655268413,1.5606476149698911,3.443999056306742
classical,11.592684036895394,10.006948440810653,-20.235840650055085,-6.738903424610995,-11.150164974628517,-10.062551091097378,-17.0554782167908,-13.928009359372183,-12.659561516039012,-5.5739463270938705,-3.009802184689819,-4.440399524440208
jazz,17.385919319798408,-4.073473102396193,-22.489397623997387,-5.878950306754568,-8.42915020985764,-1.1406874190974738,-10.997954506350803,-8.777222573580366,-6.42607868482263,-1.5483171537056883,0.31951070485209326,3.493451272251077
jazz,14.868252447133358,6.933401447884244,-13.993267656428872,9.533134947554286,-19.787144368554607,-0.8690292531377712,-21.128488612872225,6.299702618323296,-18.830452926827018,0.3135677345074333,-10.406745258143246,8.10520735640056
jazz,15.883936663362622,6.470600162563436,-20.653163616027133,11.174633284727774,-14.462766633385318,5.135774748906134,-22.527988782451004,4.890936834761973,-13.782797440178296,8.715392809483193,-6.893781373575151,14.80201492544465
jazz,15.57829692252399,5.794194629305052,-17.941435177978153,15.405887270859337,-13.336255215227666,10.455814089545918,-21.797973670944906,7.071748064468997,-13.62046483214539,5.815047258975779,-9.320399603474945,9.49931215537221
jazz,15.809086576310127,6.36295015162214,-19.60021404721848,13.26272062938158,-13.137836222273807,9.74090832401586,-21.522691872052633,4.850242777729929,-14.813875178048997,3.0052387956673976,-8.905823061952033,12.493554186503383
jazz,16.592952029606252,7.525562830304749,-26.82595250719933,5.011702207036987,-8.104050519326119,10.810285749705903,-17.570679170140203,8.258634545025185,-12.095121775131442,-1.7398154838572704,-2.501752032443881,14.122602262216569
jazz,16.101814238103085,12.792908133700053,-33.944333817835286,-13.319940740375996,0.8588895598361862,0.41023411710324525,-17.80292832159425,-5.11960808499194,0.011202171759450761,1.9457821757589397,-0.35781454222189735,3.4673954775354043
jazz,16.637240210983393,16.771671399460917,-31.526109867666086,-5.1355370638592674,13.83218711080289,3.946393489106017,-17.767162030496312,-2.211220622774503,3.122784055825774,1.7543352331151796,-2.9743199548538954,1.2514501189664688
jazz,17.227171711129802,16.954169355787737,-35.68033230219243,-13.551571814835205,7.44187148153395,4.3903556809104,-16.724246776406307,-4.447235325224323,2.287302150035761,1.9498360315267758,-4.158153581772036,-0.6812457396146387
jazz,16.763747467672914,17.58001200717512,-29.990693248388336,-6.464273750859999,9.117702357146532,3.2707376174971343,-17.05446966025203,-3.446192594030978,3.9130198817465622,3.004583149146956,-4.601626742499406,1.9555740684553915
classical,12.083048781970671,16.845889451473635,-15.076889120736462,-9.43808394189908,-7.858286177988976,-9.63269169319356,-18.92984372420062,-12.397088896568807,-9.485561309274013,-7.366866934153564,-5.542217669851896,-2.0342849039663546
jazz,17.27132970834265,17.770854060573072,-33.91543814915222,-11.636074259505584,8.021297901479196,3.434376105406751,-17.359104464491995,-3.7774982564861292,2.1448228824502458,0.8149158858317844,-3.608593150403267,1.5955319359450049
jazz,17.49645508830937,6.080707271744664,-32.512890079939154,3.329772526339962,1.9812592117658205,-23.793814177597643,-6.546706280928769,7.229643363013622,-13.498055364712664,-4.807811829275275,-1.8554314635926814,3.1870617213261743
jazz,17.144579233347255,12.353550048049776,-30.853599130617848,2.4933720057171476,3.2395097899210588,-23.01700291785929,-4.099109526210643,7.141382332647566,-18.161198993929897,-1.9592700755591372,-3.354707490534281,4.554642958827503
jazz,18.15107220882941,4.499267919485892,-38.738112185498736,6.185880856104704,0.25549631487965757,-19.57395822845584,-6.468717793568541,6.58700572832871,-13.115515326866007,-2.0061566095150596,-5.2525211258191495,2.6257414462730493
jazz,17.055024786352153,9.737544748972045,-29.49847265494125,0.5086802512978893,6.535892602106277,-24.958299195576714,-3.7337414231382775,3.9278992986699275,-18.334721587504443,-6.871583033953933,-3.877290840541811,2.4991643654807225
jazz,17.994032676903167,6.133715538448794,-36.708029870458915,3.4094141286108965,1.9738494157804698,-20.864821068401618,-6.278937500492494,4.683904541013634,-14.92987200826048,-4.263987092069428,-5.141956783344915,2.3293657924938915
jazz,18.32843059101548,-8.945433581323115,-18.121279515596854,-3.7459246815189164,-8.957136379008368,13.589271601599007,-6.560573103688721,2.7756507830440005,-12.34351926015203,4.238588162717498,-7.481199587989411,8.006319679773478
jazz,17.98469137749296,-7.850151915262592,-16.27348452743454,-0.9117434333202135,-8.575058012333262,12.332804272350494,-1.6421351248435843,3.0302069826836004,-12.596608956004854,7.162375214153812,-2.732184012784952,10.817222078826376
jazz,18.452640669571807,-9.906382515400557,-18.921963927140546,2.864039922869894,-4.425883210991487,13.553982530901594,-5.400240431651674,0.46082687151883744,-11.737382405663501,5.13612068043512,-5.528277873168429,8.824773762213843
jazz,18.918687734572046,-9.921764626939465,-23.692995330377514,-1.793280383506735,-5.085534094429064,14.640265007023121,-4.855664176973497,-0.9900668528988443,-14.591275642806469,7.161803268986241,-2.0881438261684666,7.483248436788607
classical,12.192345320013283,20.21689420420257,1.007437148309589,-7.81171961227121,-16.753736587158745,-18.94329047742489,-18.833483482567132,-14.080437077626815,-15.826893334511242,-9.126006530474799,-4.402021374076063,-0.25999514710733346
jazz,18.772675358421786,-10.624547827289874,-20.010327154063802,-0.2975424240721624,-4.648673824189939,15.724200881323155,-5.236517779597282,1.3370175187074869,-12.035771904652274,4.791730592771891,-6.51390362891846,7.737342602556424
jazz,16.89587612962115,-0.4392749081565369,-23.18653599319594,-0.10501147205357568,1.148844290265545,1.1810931066285038,-9.707313457714125,1.9134867197266514,-10.439719587967302,1.0446251720125133,-3.680462460380748,5.887392355173475
jazz,16.505426394977615,2.8723475451896308,-14.649872019512667,-5.865037573826329,-5.0283769086011425,-2.4953623572715395,-8.68453730726857,-0.014747270930903843,-8.62627724319039,-3.4143089688047423,-2.5078683459349014,5.61731560912667
jazz,17.228747005525758,1.3248074026465533,-10.48163814844136,-6.92883756087744,-15.422915329765633,6.321259472506624,-2.6510763772940034,-3.3637705750596445,-14.77290789743524,-5.998207045332419,0.06135791865244077,5.7818280808057505
jazz,16.82181995321843,0.20514360615376231,-4.364017470375888,-3.997300173485626,-22.30851968443699,8.243946005204982,-3.2370732277294207,-6.376635858429165,-11.325446643990418,0.3054880337249249,0.7576885064066158,6.723810214696995
jazz,14.670200235244069,-2.267858518186939,3.4154284487731914,3.3559760312520215,-3.254330168211638,3.576502045203008,-2.757464850261784,-7.287209232529139,-12.930936754927165,-8.12550772450094,-2.165597516054765,7.406536804000303
jazz,13.335847657811584,6.995669638699156,-1.5993797051615555,8.78932483939215,-12.337460692079564,16.177036129063072,-21.96689826362791,11.895398690370156,-19.62681948894451,9.370898244789958,-13.946406872432407,15.0167167168676
jazz,13.696280551519994,1.4074156018275517,2.842572944661719,18.747008420570236,-18.969631638397267,17.118706234819257,-20.74852680429738,14.37767257519157,-16.03673590317059,8.963973061882362,-14.275263822531029,11.868028761310809
jazz,13.930367590248386,1.2722355891949255,-0.39672578201640735,18.227370018744477,-18.94756981908544,17.14714933606854,-18.44468665339837,13.776223398312618,-16.565606651263927,8.546175631161148,-12.325058919930452,13.195381837574033
jazz,15.415307208425693,8.91193434640666,-11.193254648217664,5.592045735131736,-23.279518914036238,8.78495832030291,-19.87313126929256,5.990423729089094,-22.648838792809315,3.318783623851361,-3.7061927668607915,12.44014747512293
classical,11.909272801587774,12.467176413197269,-21.817070686208986,-7.7839472452300065,-7.072901392818925,-4.548488795232011,-15.744326509348799,-11.236941588497272,-11.44304737885426,-6.599587155111062,-6.149220105778243,-7.9643545115471515
jazz,15.390356959431827,6.394926047308072,-10.085003634884945,4.250266734546909,-26.674762975244345,10.648465382620465,-20.867248498484837,10.64770748009869,-21.439346152604607,5.167103923081196,-8.006164573118319,11.381847421875152
jazz,17.667742227901574,8.31384017826824,-36.914405426613285,9.387059459034274,2.569757615072391,-21.29538593160982,-1.5160648647682116,0.15174287270491368,-8.907046115401258,-1.5825688712618382,-13.053243726216838,4.362305488179672
jazz,14.62328644432916,9.675506541773357,-9.64295807017719,-14.391719185593644,15.134339169496975,-19.922657599493494,-9.273749206744986,-0.3533976685732776,-5.1443571522861395,-8.941935238969855,-4.828063953103923,-0.7758013883923919
jazz,16.760417254201734,15.708022855465007,-28.22501390954449,-11.705315947535281,11.030119586679648,-19.566214600154765,-9.55740755348825,-1.945612709015021,-6.67061682387739,-1.215895940939026,-9.321104067940205,-0.07409607022904385
jazz,17.032936086793857,13.769773661701588,-32.922559306712905,-4.87846346157129,8.096050374682665,-18.23706614536308,-6.646599556181592,-1.5078700024807188,-10.461608812883414,0.12876264514027141,-10.96794696852983,1.4383373042383614
jazz,16.647832087437934,16.747872224617765,-26.810805297873593,-13.164563390824915,10.864714811204028,-19.724152713515064,-8.686555497489028,0.4930957208425665,-8.727517589953123,-3.095458731443146,-6.341685788322561,1.2376573319046003
jazz,16.81205954524135,21.538916162190368,-26.320255604909224,-10.158084485816776,1.3907601245821115,6.685164105661187,-11.89987046166567,-1.4552635837036303,3.304594732838261,2.3814312253559398,-1.6951864027372168,5.9035705187157275
jazz,16.853290267376178,22.625689626392823,-26.53907025854137,-11.119219781085853,3.9759589581665846,7.542248372952607,-12.115223169939057,-3.127599649855839,2.215550912470445,-0.1919522432355362,-6.228709437072496,0.8314059375933613
jazz,17.001027912783943,20.80477376718157,-28.011133590916337,-8.80106587278587,5.005218471719035,7.416026712224862,-11.64681604305561,-1.9140042836777846,4.286461633824052,1.9671326383201893,-2.1119470283018296,3.3761216319969716
jazz,17.24328837766762,19.79848087760352,-30.271822930109785,-9.951064166027756,5.4842753655884415,6.374453949885346,-15.24647216221545,-5.1567954842084704,3.4342565330654136,1.6158090007774242,-3.8341438332225017,2.0732067190367367
classical,13.535128837818036,17.237104425200798,-4.199822902558951,-19.602879866021073,-19.682370632136017,-6.8934893627354095,-20.00469293738906,-6.044664020766309,-9.227484588511201,0.10372813091273388,0.6781228864908976,-7.901279341857639
jazz,16.502741569724073,21.26685452603249,-26.617334524355165,-8.655618647317674,3.409159472205411,11.767004214875946,-6.065611378517063,-0.8751699429167215,1.0928532123062267,-0.03960306790679606,-2.7125990365778003,1.3213514079277875
jazz,18.573847238802273,3.4245774511498515,-34.04820048482847,5.378954451778732,3.7160187475732593,5.844363923192433,-9.51417971527126,-6.043902925160976,-1.3374227882009653,-0.6930395514645942,-3.7855941685702685,5.834512384825281
jazz,17.50009424208378,8.506121499411062,-28.22921496856211,-0.957108089512082,-0.6711848519982445,-0.9805395331789744,-8.804085069376026,-5.697159020720335,-6.377938563960041,-5.3688410769952375,-3.7179268713005222,7.465211925294061
jazz,17.57935099622772,7.150888309018094,-28.1654043677427,0.8623732084762832,1.584499730085083,-0.09613360195029758,-10.0617879038047,-6.181596695952992,-5.981300664239256,-5.631269610776305,-3.9107046104719045,6.457740498257269
jazz,18.053336993470616,9.833093825682084,-27.428797542256337,1.3384434307113613,-1.3919782078706266,-2.4523325416504784,-10.162926495276245,-5.458595964456647,-4.619653849075209,-5.665675950057313,-5.153718958301189,8.8124121592374
jazz,17.562649341883105,8.121311551229898,-27.603988925086558,-0.7825670170264447,1.6067669478054756,1.0786601289538245,-7.937354729125338,-3.9365685887953314,-4.811665710918808,-4.3903387538892735,-4.514027858596478,7.2341906790003065
jazz,15.285259623597536,-13.896418633324505,-8.083030946037969,2.372861861761582,-8.148839068380786,9.38615617105626,-1.3584621586098466,-7.8400685491357605,-4.2678921679679815,-1.7761649967293447,-1.4342447419648878,7.7925002732029185
jazz,16.810074857679393,6.195356153429248,-5.716375931123687,-3.2302202512836886,-10.960289809829728,-8.347140531738244,-15.62473667086821,-12.970143315888757,-4.2102784173823435,-2.0274296265818266,-5.944371156985063,1.650834222142079
jazz,17.52068333245073,-1.6302663782599347,-9.252650409285243,11.213619471782899,-12.86731059439115,4.89758319336797,-6.360213229717838,-4.102048002421092,-13.459306784646131,-1.3665373866142625,0.013535233967958643,3.484376161984317
jazz,18.07108302441217,-7.5889253989688,-15.821126588885958,16.919463805258903,-9.819215069755545,15.419297490625548,-2.4492733543648515,-3.1454053142117386,-13.857082003318588,0.727491492069769,-3.794000644695619,5.864868633408669
classical,12.225557828248961,16.353047311799948,-8.945051512531085,-12.91906343832588,3.6644612542039945,-0.712957442833248,-10.255425614658687,-8.797857226143883,-12.270273023860277,-4.2857855105536595,-1.8891465548223048,1.8844235149897393
jazz,17.917047634085993,-5.68472309525235,-14.714750421042329,16.309137417835604,-6.878324221578976,14.564523361652947,-4.19043706402392,1.4543433173742122,-10.85261565891253,-4.613834504046968,-4.879894788709596,4.927195106523469
jazz,14.319202740996303,11.104380728495357,-10.68186881399138,-2.6554009657212507,-15.997640363356954,-3.402034357437645,-13.780887931567774,18.1035737312902,-12.090579704268405,3.2361164221964547,-7.762061073014941,7.153284310411101
jazz,14.220572472106644,13.35861375812767,-6.7040728431560135,-6.583366144916145,-20.96752710233814,-9.173523466048957,-17.775792476756035,11.110895147271485,-17.86757090634865,0.312011557445404,-10.942977852643807,5.004830151342979
jazz,13.03603634239759,6.633194796160902,-3.9066241826671266,9.096581002503152,-17.67286304157701,2.1704211017855477,-23.93172543089161,12.79009656500833,-14.3322511673433,8.142065979185766,-11.153343608432063,10.992882122173857
jazz,13.587175662597948,12.06166052438159,-2.9162624081926376,1.4372634654021497,-23.14422480145802,-5.167258370188247,-19.756577566351773,12.740377645867813,-20.924612228713453,-0.004313114418153615,-13.69968371878311,6.435906461947874
jazz,13.035505823205956,10.350475136919227,2.875567787143295,5.852633198147316,-23.85543387174433,-4.314279224943365,-22.6250099052445,7.8431883098427075,-23.947619264298584,2.7942522548073696,-15.576194670018825,4.690819672893446
jazz,16.915938023614046,20.023690474335645,-28.46483385421922,-9.56484494651556,3.664044843490516,7.112200436514246,-8.68525542364526,-1.3009236390422556,-0.5093322269591477,1.0292805550431467,-0.3297836143999679,4.403737259954864
jazz,17.25366678311612,19.165146868271908,-33.40016277916411,-11.103831037233842,6.58369819243265,8.12303572738969,-9.406376807494805,-2.2426818403559676,-2.1048045022675326,-1.4952838176382106,0.0465437952630244,6.309829916791692
jazz,16.862099993674,20.4718356907345,-30.199750824623035,-9.34639875523859,2.588159468611118,8.342348690533766,-6.146640149503362,-0.22410602865833762,-4.02319941972042,-2.832380247658484,0.32298658807231334,7.435807587834543
jazz,17.117839352312615,20.961168760991917,-30.872505358141765,-11.277169033417598,3.2124424709293957,7.517448641017284,-7.964425636022598,-1.3706320346138512,-4.203823943543777,-2.5866554831429283,1.3477008178866983,5.465652849380133
classical,12.778583136962448,19.530428616525686,-11.410195417062987,-8.179962298783405,5.202205129966422,-2.1260919975747923,-9.137571881045703,-5.931545415667378,-7.668829601434022,-7.697158116317032,-8.784194133864,-4.621174625584586
jazz,17.023069757553493,19.461862380216512,-31.234455195633146,-10.979655914119165,3.316193375023076,8.125848471152718,-8.993173293506945,-4.7386440989739205,-5.22389015476489,-2.7491926276661074,0.49994623635198715,6.010090387184861
jazz,13.358286676250263,-28.712136253067367,23.572949486805197,-0.6366822145629488,11.619014180921948,-4.710600564745592,1.6657753022501776,-4.721169590955744,0.4947098588385708,-8.203314517725866,-5.024503940849487,-2.4501252834560256
jazz,14.783151802805929,-10.385894787250264,19.17993295562859,-8.16151483300689,15.516842064064313,-6.059241058693664,1.1098542514311747,-1.8256093883358342,1.3776762217401088,-8.94287034129446,-3.92466341927094,-4.176800963857615
jazz,15.615086047178368,7.679352546547734,11.705706730474738,-14.829186167318248,16.19366849758782,-11.994644825907994,-3.2291138152585446,-0.6576332645595544,-0.7369856434707053,-10.286884742829734,-3.3595444387896514,-4.33437496187544
jazz,15.419853660760143,5.094295743411844,14.555711924268929,-16.48200112279767,11.517161861952014,-12.433096159591475,-4.411828017494615,-1.447962130878747,0.21745245878440994,-9.648772008560735,-3.7178508885693877,-3.027807453027084
jazz,16.544844837960333,11.327059645009545,1.5278948131556966,-41.51158022032517,0.35215222887059144,-12.54106013703066,-7.4094083480562505,-3.756415233124646,4.427373005893303,-9.012221047404399,-4.774476479444869,-2.136507113461377
jazz,15.503954544327462,2.3139367719330175,-16.88906797223164,6.575744290438964,-14.511621985881673,22.61999405539009,-20.56261649427459,15.548878899481187,-6.482911085394914,7.350592465205835,-18.09409439952666,11.043440724475005
jazz,16.08477411341581,1.6200329168173457,-18.336526972547826,7.872388156291509,-16.69517507067416,20.402547271010306,-25.407267133779794,8.829882785560407,-4.630754198163607,9.194460409150274,-11.75049560469434,10.877872665251932
jazz,16.035851450667238,1.7668822122971075,-19.699933741803857,9.84247206891352,-14.89784074561934,22.172587862676355,-22.443638030617503,6.530449783003149,-7.585384529910242,7.020917313232459,-16.43041396635573,10.311073766197593
jazz,16.337511158624213,0.09551338276116476,-22.32299929972342,8.464568060589048,-14.963271212811362,20.454464149025025,-24.4749520632877,3.8639202724058617,-8.741996795642121,7.849733035448415,-19.313299768945726,11.109416991526025
classical,13.011609157176883,19.106262201937547,-3.8920707514594524,-12.914392375922285,-9.795359748073523,-6.518367626677524,-15.172880048387569,-0.13976921257271951,-2.1835362792595614,-4.2724116663438085,-7.060166374969363,-6.3587312110080045
jazz,15.623821683411819,2.048721544192236,-15.129848842112652,9.017698247430552,-14.047981118818543,17.575925306545916,-18.788093593435985,10.831796744923512,-14.598231844711869,13.901338592582317,-10.566456357689043,13.695472046109439
jazz,16.990696467237136,20.492531844070886,-34.51440470098377,-13.309271789847163,3.4915235032853076,2.4231004124123143,-15.365898454543624,-6.813604022568299,-2.324677389557043,-0.976964619653155,2.5488677353030216,2.761214021093463
jazz,17.565998353386398,19.542639228121033,-37.23257021350726,-10.470066411616832,5.478439935725234,3.718693541177235,-15.929584043928388,-3.828142999847548,-2.914264030744756,-5.114740550516563,1.226464023884624,1.754526286114069
jazz,17.385504356399576,19.242689963093813,-36.254825215639535,-10.141455486916426,6.613977906703537,4.144025351769267,-13.536425512896686,-2.402028592998454,-1.030585687918624,-2.809885172035245,0.9514653535489611,2.567983871628316
jazz,17.389577585144075,20.264584630272854,-35.21898241079887,-9.90333404646812,10.481773038654262,6.502584593246973,-13.062073780380501,-4.076978887518509,-2.549627484423655,-2.7563246050324786,1.8038941144296694,3.567606712704362
jazz,17.45539721910346,20.74644829050609,-36.07385541379986,-12.148389254943163,6.823840165839882,6.286319279710646,-12.006192408502757,-4.364823027401478,-0.6540685230975164,-2.1175627199263736,-1.8335370407000309,1.6262478708971895
jazz,14.360172577429385,-2.7234206803780494,18.634418824887717,-1.874544537534189,17.219033716013314,-10.949685771716213,-4.610399385262797,-4.365307993914192,-2.8153311888351586,-11.947033739278194,-7.153209901765376,-6.21445825024047
jazz,15.151569189633028,-5.378523573530553,-1.5547009901467668,-17.221710376769725,17.15901801260904,-7.295692658820457,-6.9871731627400635,-13.18100061224274,2.3402315379814103,-1.9923851253621225,-7.221574277176901,-2.894800705738677
jazz,14.169628548270657,-11.87150230746367,12.140988516405656,-5.545555709721932,20.363005093009107,-0.35598213194050343,-3.673036720946537,-15.00981072708844,-6.663027990489148,-7.611607094631709,-4.036921237320473,-2.958307426370936
jazz,16.557737579586245,6.510217124923462,-8.683024530207962,-18.716152860884883,12.564569972079678,-16.680280065707606,-6.570012602822817,-11.870064086494137,-2.5980007183017584,1.875544956260472,-6.3957786160920085,-9.41534750010279
classical,15.539036126886455,15.490878457818242,-26.627091243149707,-9.235274017291596,-13.712613174976124,-5.623395339540569,-11.871957670904312,-4.901301594543373,-7.787822464569554,-3.4244483767541256,-6.249980486766658,0.3634668074917644
classical,13.560274304961679,13.411028872477685,-10.329638612561011,-19.853201872834894,-18.65595478475451,-5.369840871654472,-15.87964810705129,2.8200162916217275,-2.4516773369955662,-3.8739546048836253,-8.209594640374988,-6.890663712174642
jazz,14.699884862309872,-0.07846204211167258,10.214134078747083,-11.01140365659876,14.630145999126649,-8.454278758495667,-5.509408603502115,-6.588723804843444,0.8101017551502432,-5.450967397512846,-9.561126507171242,-9.474843740907295
jazz,13.872715348372367,5.405371955250481,-4.325007123491696,-2.5853168919294807,-21.51925775857549,0.3634465143753182,-7.774074406060954,4.997279967041573,-16.431921601969854,-2.598481335832768,-8.401496212897326,6.5682584483522986
jazz,13.949717830314814,6.447254487316882,-2.5752329414963557,1.3287821601346879,-17.95673124963669,0.14281206830433127,-12.166425564776782,1.868072089878553,-15.4407996991194,-0.5528028762819003,-9.565024702829108,5.493404743248064
jazz,14.105289278785417,6.1855582939982305,-3.2421877758353115,1.717880103970975,-18.21540014365656,0.7539363352553947,-10.217447753092962,3.433338222233752,-17.112523096523457,-6.4141133598662865,-12.750235165827853,2.0985464869299864
jazz,14.959337053861052,9.352489676500502,-7.4225684943470975,-6.766630287937542,-22.710703679859375,-1.8141803315745693,-7.677628797323348,6.3816729511815975,-12.498059274746609,-2.626451601659193,-8.79927234486184,4.841566729287891
jazz,14.735378930687029,11.360477589685528,-2.1308860444318873,-3.243228548835217,-20.349888093144543,0.2936493549553978,-12.128217672235975,0.3629094195336962,-18.539755413931026,-3.174620207718043,-8.29281715783077,5.6145193747693085
jazz,15.092605668070615,4.971283942999142,3.713071436582115,-8.602391764311715,18.068418282774463,-6.464602137233878,-2.2158370804282947,5.983544179860513,-4.397440819944137,-7.3592908145814535,-0.7592725728247222,-2.6483359306666734
jazz,15.601278883086936,7.156640018889505,-4.865655151078065,-6.5115299415008865,12.371671960669744,-13.06747359902793,0.8788326655312061,3.2002907254096296,-13.312116514846391,-3.168897866172257,0.5388327123229384,0.45368151973669946
jazz,17.046440940024297,6.939373558690237,-22.79743541276712,-1.4878874868088243,4.570114330493026,-15.003409230200083,-1.1536410997307731,0.44953864480740685,-7.724548604545193,-1.0380563949090083,-7.226333028302206,3.7457635260784774
jazz,18.303120717238794,5.944312850704402,-36.15306333192151,6.5402277732199385,-2.090221181482256,-9.631396567774807,-4.873806977028426,2.097726837965074,-6.117233518444242,-3.311078655105698,-5.202097032067473,4.120552722472355
classical,13.93360979317609,2.857379476469827,-30.38123016587312,-1.244368304395441,-4.344151620169907,1.4196373452498994,-12.601559407849704,-8.729628853781596,-3.4270683310219523,2.377369351778599,2.554267956144505,11.72465990192022
jazz,18.91051211065316,7.092389665391189,-43.37238972144387,5.984890739305691,-2.0437112487955016,-9.621884117331323,-2.9553635243620895,2.752953386794031,-6.845712225464673,-3.5517685393969685,-6.153275220519948,5.211471737016159
