3,0.25,1.25,0.166666666666666,3.5,9.75,3.05,8.75,0,3.36666666666666
3,0.25,1.5,0.166666666666666,5.83333333333333,2.2,9.35,8.45,4.43333333333333,6.1
3,0.5,2.5,8,9.91666666666666,2.35,1.2,4.2,4.76666666666666,6.63333333333333
3,2.25,8.25,3.33333333333333,5.25,2.4,5.8,8.5,8.9,1.1
3,3.25,2.5,4.5,7.83333333333333,0.45,2.2,1.5,2.6,9.03333333333333
3,4,4.75,4,1.66666666666666,8.1,1.25,4.2,4.73333333333333,3.8
3,4.25,1.5,0.166666666666666,1,9.9,2.65,6.55,6.96666666666666,6.5
3,5.75,3,4.5,8,9.5,2.45,1.5,6.53333333333333,0.966666666666666
3,5.75,4.25,2.33333333333333,1.58333333333333,6.75,4.4,8.6,9.03333333333333,3.66666666666666
3,5.75,4.25,8,6.5,2.2,9.75,8.85,4.63333333333333,6.36666666666666
3,5.75,9.75,2.5,4,8,5.8,0,8.73333333333333,6.2
3,6.25,5,6.5,5.91666666666666,1.35,0.15,8.8,3.03333333333333,9.2
3,6.25,8.25,0.333333333333333,9.75,2.4,2.5,1.8,6.66666666666666,4.1
3,7.25,4.75,3.16666666666666,0,5.05,9.1,3.05,6.46666666666666,9.3
3,7.75,4.25,4.66666666666666,0,5.45,9.65,7.8,8.76666666666666,6.26666666666666
3,8,2.75,5.16666666666666,9.66666666666666,5.05,6.2,5.95,6.2,1.1
3,8,3.75,0.833333333333333,6.33333333333333,9.05,7.45,1.9,4.73333333333333,3.53333333333333
3,8.25,1.5,0.666666666666666,7.66666666666666,5.85,3,6.6,1.2,6.63333333333333
3,8.25,8.75,9.66666666666666,2.5,5.8,6.65,5,1.66666666666666,2.03333333333333
3,8.5,7.75,6,9.58333333333333,1.5,8.25,3,9.66666666666666,9.8
3,8.75,4.75,4.66666666666666,6,1.45,7.7,2.75,2.83333333333333,4.43333333333333
3,8.75,6,7.33333333333333,4,8.45,0,3.05,6.6,5.86666666666666
3,9,2.75,9.33333333333333,3.33333333333333,7.3,8.2,9.15,0.0333333333333333,4.16666666666666
3,9,5.5,4.33333333333333,9.33333333333333,2.1,9.45,2.05,5.23333333333333,6.93333333333333
3,9.25,4.25,0.333333333333333,5.83333333333333,3.65,3.15,2.5,7.73333333333333,9.36666666666666
3,9.5,1,6,8,3.4,5.7,6.05,2.9,8.7
4,0.25,9.5,7,1.16666666666666,1.7,0.55,2.25,7.13333333333333,9
4,0.75,3,7.33333333333333,3.08333333333333,2.4,9.9,0.05,4.9,6.6
4,1,9.5,5.83333333333333,8.33333333333333,1.95,9.65,1.55,3,9.4
4,1.25,9.5,5.33333333333333,5.25,3.6,2.7,1.3,7.1,7.86666666666666
4,2.25,2.75,4.5,7.91666666666666,0.4,1.95,5.9,6.8,8.76666666666666
4,2.5,1.75,4.5,1,5.65,5.6,6.2,4.5,1.03333333333333
4,2.5,3,4.83333333333333,3,5.75,1.2,3.8,5,6.2
4,3.5,2.5,0.166666666666666,0.333333333333333,8.55,9.9,0,7,6.33333333333333
4,3.75,6,4.5,4.75,3.5,2.8,2.05,6.96666666666666,6.5
4,4.75,5,7.33333333333333,9.66666666666666,5.2,6.25,6.9,2.96666666666666,1.3
4,5,2.5,0,7.83333333333333,2.6,2.95,0.45,6.73333333333333,9.3
4,5,2.5,0.666666666666666,8.16666666666666,9.7,9.85,0.1,6.8,6.36666666666666
4,5,4.25,4.83333333333333,8.33333333333333,6.45,6.05,7.4,4.36666666666666,8.13333333333333
4,5.25,2.25,2.33333333333333,7.75,9.7,1.3,3.85,2.73333333333333,3.8
4,5.25,4.75,3.66666666666666,9.25,3.9,3,3.45,6.93333333333333,9.26666666666666
4,5.25,9.75,0.5,0.333333333333333,9.05,5.95,9.55,0.433333333333333,1.26666666666666
4,5.75,2,4.83333333333333,3.5,9.9,1.25,8.2,0,3.9
4,7.25,4.5,1.66666666666666,9.5,0.45,6.15,2.6,1.53333333333333,2.16666666666666
4,7.5,5.75,6.66666666666666,0.416666666666666,9.8,2.65,6.25,6.66666666666666,1.33333333333333
4,7.5,6,7.33333333333333,4.58333333333333,5.9,2.7,6.25,6.43333333333333,8.93333333333333
4,7.75,2.75,6.5,6.25,3.45,2.75,1.7,6.9,6.56666666666666
4,7.75,7.5,9.66666666666666,8.25,2.65,6.6,0.55,1.63333333333333,2.13333333333333
4,7.75,8.25,4.16666666666666,8.91666666666666,1.1,7.8,8.85,7.2,4
4,8,0,8.16666666666666,7.75,5.6,5.7,6.3,6.76666666666666,1.23333333333333
4,8,5.75,8.16666666666666,8.25,3.6,4.95,8.75,7.33333333333333,1.8
4,8,6.25,6.5,1.5,3.35,2.65,6.1,6.76666666666666,1.16666666666666
4,8.25,9.5,8.66666666666666,7.5,3.7,2.25,2.15,7.16666666666666,9.96666666666666
4,8.75,2,6.16666666666666,7.83333333333333,3.6,9.7,3.15,7.5,9.56666666666666
4,9.25,1.5,6.66666666666666,7.41666666666666,3.6,9.75,3.05,7.9,9.16666666666666
4,9.25,3,7.83333333333333,7.91666666666666,9.4,2.6,3.15,6.66666666666666,5.9
4,9.25,3.5,4.66666666666666,0.416666666666666,3.35,2.75,6.55,2.96666666666666,6.6
4,9.75,6.25,1,7.83333333333333,3.7,3.1,2.5,7.43333333333333,6.83333333333333
4,9.75,6.75,7.5,7.91666666666666,3.6,0.1,3.05,7.83333333333333,9.46666666666666
5,0.75,8.75,0.666666666666666,9.83333333333333,5.7,9.75,0.1,4.8,6.5
5,1.75,9,6.16666666666666,6.25,1.7,0.6,2.05,2.7,8.9
5,2,5.25,3.83333333333333,8.33333333333333,5.85,3,6.55,7.3,6.36666666666666
5,2.25,7.75,3.33333333333333,8.08333333333333,5.7,2.75,6.35,6.83333333333333,6.53333333333333
5,2.5,0.75,7.16666666666666,6.83333333333333,9.45,1.5,2.05,3.06666666666666,9.7
5,3.5,9.25,3.66666666666666,6.83333333333333,8.85,0.7,2.2,2.96666666666666,9.66666666666666
5,3.75,0,4.5,5.5,1.7,7.95,9,2.83333333333333,3.83333333333333
5,3.75,1,7.33333333333333,2,2.1,1.25,0.45,0.833333333333333,6.73333333333333
5,4.5,4.25,4.33333333333333,5.5,3.85,8.05,9.95,6.86666666666666,3.9
5,5,8.25,2.5,4,8.05,1.05,8.5,8.86666666666666,6.03333333333333
5,5.25,4.5,5.5,0.5,1.45,9.95,2.25,3.23333333333333,9.8
5,6.25,7.75,0.833333333333333,7.91666666666666,9.95,2,3,6.7,6.26666666666666
5,8,3,6.5,7.83333333333333,9.4,2.1,3.05,6.73333333333333,5.7
5,9.25,6.75,5.83333333333333,6.08333333333333,7.45,2.8,6.95,7,9.43333333333333
5,9.25,7,7.83333333333333,1.08333333333333,0.25,6.65,6.75,4.56666666666666,1.96666666666666
5,9.25,9,9.83333333333333,2.33333333333333,8.6,6.6,2.2,4.63333333333333,9.63333333333333
5,9.5,3,4,7.08333333333333,8.05,0,3,7.86666666666666,3.93333333333333
6,0,0.25,8,6.58333333333333,5.6,9.7,6.35,8.9,1
6,0,1,0.166666666666666,5.83333333333333,5.45,2.8,6.35,6.7,6.03333333333333
6,0.25,1.75,0.166666666666666,5.83333333333333,5.55,9.6,6.35,4.5,6.1
6,2,3.25,0.5,9.33333333333333,9.75,0.1,1.8,2.83333333333333,9.23333333333333
6,3.5,2.25,1.16666666666666,7.83333333333333,0.15,2.8,4.1,6.63333333333333,3.86666666666666
6,3.5,9.25,5.5,8.33333333333333,2.75,2.65,6.35,7.06666666666666,1.73333333333333
6,4,0.25,7,8.83333333333333,2.45,9.65,1.35,6.2,6.6
6,4.25,4.75,1.83333333333333,5.33333333333333,0.95,2.9,6.5,3,6.76666666666666
6,5.5,6.5,7.16666666666666,9.58333333333333,3.2,9.2,2.05,7.46666666666666,8.9
6,6.25,8,7.66666666666666,3.25,6,6.35,6.45,5.56666666666666,1.23333333333333
6,6.75,2.25,1.5,7.75,3.3,7.75,1.75,2.76666666666666,9.03333333333333
6,6.75,6.25,1.5,8.83333333333333,8.05,1,3.6,1.2,9.63333333333333
6,7,3,8.5,4.41666666666666,8.25,9.6,1.75,6.8,6.36666666666666
6,7.25,3.25,0,9.66666666666666,3.4,6,1.75,9.33333333333333,9.06666666666666
6,7.5,0.75,8,7.75,8.25,2.7,0.95,6.76666666666666,6.33333333333333
6,7.5,2.75,9.83333333333333,8.58333333333333,8.3,9.15,1.25,1.06666666666666,6.6
6,8,6.25,3.66666666666666,8.25,5.85,2.95,6.45,6.96666666666666,6.7
6,8,8.5,0.166666666666666,5.66666666666666,3.6,2.65,2.85,7.43333333333333,1.93333333333333
6,8.5,2.75,1,5,9.7,2,6.75,8.96666666666666,6.63333333333333
6,8.75,9.75,5,8.16666666666666,4.65,2.75,6.45,6.8,1.66666666666666
6,9,3.75,1.66666666666666,9.58333333333333,1.4,7.8,4,9.3,4.16666666666666
6,9.5,8.25,1.33333333333333,9,7.4,8.25,9.3,0.1,4.53333333333333
6,9.75,2,9.33333333333333,3.5,8.2,2.75,1.95,6.8,9.26666666666666
7,0,3.25,4.5,2.5,8.45,1.05,4,4.46666666666666,3.53333333333333
7,2.75,0.25,6.16666666666666,9.83333333333333,1.5,8.05,7.05,2.6,4.4
7,4.25,3.25,5.66666666666666,5.08333333333333,9.4,0.75,2.1,2.73333333333333,9.56666666666666
7,4.5,0.25,0.333333333333333,9.91666666666666,0.15,3.05,5.6,2.86666666666666,9.93333333333333
7,4.75,0.5,5.66666666666666,9.83333333333333,5.5,9.65,8.55,8.76666666666666,6.36666666666666
7,5,3.25,0,5.91666666666666,1.75,0.1,2.65,3.46666666666666,8.7
7,5.75,3.25,0.666666666666666,9.16666666666666,3.5,2.65,1.85,6.73333333333333,9.16666666666666
7,6.5,6.25,1.33333333333333,8.25,3.3,2.95,2.5,1.63333333333333,9.56666666666666
7,7,2.5,0.666666666666666,2,6.85,9.55,8.75,0.0333333333333333,6.83333333333333
7,7.25,7.75,0.5,8.08333333333333,8.7,2,2.8,6.7,5.93333333333333
7,7.75,7.25,9.83333333333333,5.33333333333333,0.65,7.45,8.65,1.86666666666666,1.8
7,8.5,2.25,6.5,9.16666666666666,3.15,4.25,6.4,9.06666666666666,1.4
7,8.5,3.5,6.5,5.5,9.95,0.15,6.6,3.16666666666666,9.46666666666666
7,8.75,6.5,4.83333333333333,9.91666666666666,9,5,9.5,1,2.06666666666666
7,8.75,8.5,0.666666666666666,9.83333333333333,8.95,5.85,9.45,0.8,1.56666666666666
7,8.75,8.75,3.83333333333333,8.25,7.7,4.6,8.95,4.13333333333333,1.53333333333333
7,9.5,0.75,5,7,3.55,9.85,3.45,7.33333333333333,4.63333333333333
7,9.5,6.75,9.16666666666666,6.41666666666666,8,0.55,1.25,3.66666666666666,9.7
7,9.5,8.5,7,8.16666666666666,8.75,9.15,1.75,2.86666666666666,8.73333333333333
7,9.75,8.5,9,2.25,8.4,6.6,6.7,4.63333333333333,6.76666666666666
8,0,0.75,4.66666666666666,3.58333333333333,5.55,4.8,6.75,9.83333333333333,1
8,0.25,6.5,4.33333333333333,8.08333333333333,3.45,2.8,2,7,9.3
8,1.5,2.75,0.666666666666666,9.91666666666666,0,5.65,3.85,0.866666666666666,9.36666666666666
8,1.75,7.5,8,7.91666666666666,9.55,0.05,6.05,3.43333333333333,9.26666666666666
8,2,0.5,6,9.91666666666666,1.5,8,0.35,3.2,4.2
8,2.5,1,2.83333333333333,2.66666666666666,3.15,9.55,1.55,6.83333333333333,9.23333333333333
8,2.5,9,6.66666666666666,7.58333333333333,3.1,7.75,1.6,2.66666666666666,3.76666666666666
8,3.25,1.75,4.83333333333333,3.08333333333333,8.25,1.85,9.8,2.63333333333333,9.16666666666666
8,3.25,3.25,4.5,7.5,9.5,1.95,1.6,0.833333333333333,9
8,3.5,0,3,7.66666666666666,3.05,1.8,6.2,2.86666666666666,6.2
8,3.75,3.5,9.83333333333333,2.08333333333333,0.1,5.95,9.4,1.26666666666666,1.4
8,3.75,8.75,5.5,6,1.2,7.9,6.45,2.9,4.26666666666666
8,4,2.25,1,9.75,0.3,6.1,4.3,6.66666666666666,1.5
8,4,3,6.33333333333333,7.58333333333333,9.05,1.35,9.85,1.26666666666666,1.7
8,4,9.5,0.166666666666666,6.41666666666666,9.25,7.5,8.85,2.56666666666666,9.76666666666666
8,4.5,3.75,0.166666666666666,5.91666666666666,1.8,0.1,2.65,3.46666666666666,1.83333333333333
8,4.5,9,0,5.75,3.6,1.2,6.8,6.76666666666666,6.93333333333333
8,4.75,5,4.5,5.5,9.6,6.45,1.9,1.26666666666666,3.9
8,4.75,5.75,0.833333333333333,8.08333333333333,5.8,2.8,6.55,6.96666666666666,6.43333333333333
8,4.75,9.75,5.5,9.66666666666666,5.45,9.65,7.45,8.83333333333333,6.33333333333333
8,5,2.75,0,5.91666666666666,1.85,0.1,2.65,3.46666666666666,1.83333333333333
8,5,4,0,6.91666666666666,3.2,9.35,1.9,6.96666666666666,9.36666666666666
8,5.25,2.5,0.166666666666666,6.83333333333333,8.8,1.1,0.6,4.63333333333333,6.9
8,5.25,4,1.16666666666666,9.16666666666666,3.25,6.6,1.95,7.43333333333333,9.53333333333333
8,5.25,9.25,0.5,7.66666666666666,9.6,7.55,1.9,7.26666666666666,3.76666666666666
8,5.5,3.75,0.5,9,3.3,7.55,1.9,6.6,9.63333333333333
8,5.5,4.5,2.83333333333333,9.58333333333333,3.85,3.1,1.8,1.13333333333333,9.66666666666666
8,5.5,6.25,0.5,0.416666666666666,9,7.3,1.4,6.6,9.03333333333333
8,5.75,3.25,4.83333333333333,9.25,1.05,8,0.95,9.16666666666666,3.96666666666666
8,6.5,4.5,1.5,5.75,5.85,3,7.15,3.3,7.3
8,6.75,0.5,9.33333333333333,5.83333333333333,9.1,0.5,2.45,3.46666666666666,4.7
8,7.25,1.75,0,7.66666666666666,6.85,7.5,8.55,6.43333333333333,3.83333333333333
8,7.25,7.75,7.16666666666666,7.5,7.65,8.3,1.3,3.5,4.36666666666666
8,7.75,5.5,2.66666666666666,0.916666666666666,5.7,2.55,6.45,6.63333333333333,3.7
8,9.25,0,0.333333333333333,4.5,3.85,9.95,2.4,6.96666666666666,6.53333333333333
8,9.25,2.5,3.5,8.5,5.7,2.6,6.4,6.83333333333333,3.76666666666666
8,9.25,3,6.16666666666666,1.41666666666666,3.35,7.75,2.15,2.8,8.9
8,9.25,4.25,3.83333333333333,9.25,6.05,5.8,7.35,8.8,1.83333333333333
8,9.25,8,7.16666666666666,5.91666666666666,9.25,8.45,1.45,3.53333333333333,4.2
8,9.75,3,4.66666666666666,9.91666666666666,0.4,0.5,8.05,3.83333333333333,5.66666666666666
9,0.25,2,2.33333333333333,7.41666666666666,9.3,3.25,8.25,6.63333333333333,8.76666666666666
9,1.25,8,7.16666666666666,7.83333333333333,3.9,8.35,2.6,3.53333333333333,3.96666666666666
9,2.75,1.5,1.33333333333333,8.41666666666666,1.45,0.05,9.2,9.56666666666666,4.33333333333333
9,2.75,9.5,5,5.75,4.6,1.4,6.95,5.16666666666666,1.6
9,3,0.5,6.16666666666666,8,8.8,2.35,2.25,1.5,9.1
9,3.25,0.5,3,8,5.3,2.4,5.6,4.2,0.9
9,3.5,1.75,9.83333333333333,3.08333333333333,0.6,6.15,0.05,4.96666666666666,6.53333333333333
9,4.75,3.5,0.166666666666666,5.91666666666666,1.85,0.1,2.65,3.46666666666666,1.83333333333333
9,5.75,8.25,7.66666666666666,3.25,5.95,1.1,4.65,4.7,6.63333333333333
9,6.5,4,1.66666666666666,8.5,1.7,2.55,7.5,3.33333333333333,1.2
9,7.5,0.5,0,5.58333333333333,9.95,6.1,4.1,6.9,5.9
9,7.5,0.75,7.66666666666666,4,8.2,2.75,0.95,6.73333333333333,6.36666666666666
9,7.5,2.75,1,7.91666666666666,5.7,2.75,6.6,7,6.56666666666666
9,7.5,8.5,3.5,5.91666666666666,9.85,0.2,9.15,3.23333333333333,9.13333333333333
9,8,8,9,7.91666666666666,3.95,6.65,7.95,7.13333333333333,9.36666666666666
9,8.25,5.5,2,0.916666666666666,8.05,7.8,4.3,0.833333333333333,6.66666666666666
9,8.5,0.75,0.166666666666666,5.83333333333333,6.75,2.75,6.35,6.7,3.46666666666666
9,8.5,0.75,3.16666666666666,8.66666666666666,8.9,2.1,1.9,6.5,9.56666666666666
9,8.75,0.25,1,1.08333333333333,8.9,2.15,5.85,9.56666666666666,6.66666666666666
9,9.25,6.25,1.5,0.833333333333333,3.6,3,2.7,1.63333333333333,9.86666666666666
9,9.5,3.25,1.33333333333333,5.83333333333333,7.35,1.35,2.55,5.2,1.8
9,9.75,1.25,1.33333333333333,0,3.4,0.35,1.8,2.73333333333333,9.2
9,9.75,3.75,0.833333333333333,5.83333333333333,3.7,2.85,1.8,7.53333333333333,9.53333333333333
9,9.75,9,2.66666666666666,7.66666666666666,3.75,9.4,7.35,7.23333333333333,8.73333333333333
10,0,2.75,6.5,9.66666666666666,5.2,6.3,5.7,9.96666666666666,1.06666666666666
10,0,3.25,4.83333333333333,3,7.05,9.8,6.4,4.73333333333333,6.36666666666666
10,2,0.5,2.66666666666666,8.33333333333333,9.8,1.4,1.9,3.3,9.06666666666666
10,2,9.25,6,3,5.9,6.45,6.15,6.8,9.96666666666666
10,2.25,0.5,6,7.83333333333333,5.7,2.3,6.9,3.03333333333333,4.3
10,2.5,0.25,6,8.91666666666666,1.25,7.7,6.45,6.93333333333333,4.26666666666666
10,2.5,0.75,6,8.91666666666666,6.55,0,2.5,4.33333333333333,7.76666666666666
10,2.5,3,2.66666666666666,3.41666666666666,5.7,2.65,6.35,6.83333333333333,3.8
10,2.75,0.5,2.16666666666666,7.58333333333333,5.35,2.15,5.15,2.73333333333333,0.9
10,2.75,7.5,1,2.75,8.8,0.6,2.25,3.36666666666666,9.16666666666666
10,3,2.25,2.66666666666666,2.83333333333333,5.7,2.65,6.45,6.66666666666666,9.13333333333333
10,4,5.25,4.5,5.5,7.3,7.65,9.05,6.93333333333333,4.06666666666666
10,4.25,0,1.16666666666666,4.25,9.55,7.3,1.4,5.06666666666666,6.26666666666666
10,4.25,3,4,8,9.45,2.9,6.45,6.46666666666666,3.96666666666666
10,4.75,1,6.5,0.416666666666666,2.1,9.8,8.2,0.9,6.26666666666666
10,4.75,1.25,3.5,7.83333333333333,9.1,7.55,3.5,7.73333333333333,2.56666666666666
10,4.75,3,0,9.58333333333333,8.25,9.7,0,6.66666666666666,6.63333333333333
10,4.75,8.75,9.83333333333333,5.83333333333333,0.55,6.15,8.9,1.9,1.96666666666666
10,5,4,2.83333333333333,9.25,1.75,6.05,1.15,7.13333333333333,9.53333333333333
10,5,5.25,4.33333333333333,5.5,1.45,2.75,9.45,6.86666666666666,3.8
10,5,9.75,0,3.91666666666666,8.85,5.9,9.55,0.3,1.43333333333333
10,5.25,3.75,0.5,9.16666666666666,3.45,0.05,1.9,6.4,1.56666666666666
10,5.5,9.25,0.166666666666666,5.75,9.9,0.05,6.9,1.33333333333333,6.63333333333333
10,5.5,9.75,0,5.91666666666666,1.05,0.1,2.65,6.4,2.93333333333333
10,5.5,9.75,0.666666666666666,8,9.5,2.65,6.35,6.93333333333333,3.86666666666666
10,5.75,3.5,8,7.91666666666666,0.1,2.5,6.15,0.333333333333333,8.9
10,6,2.75,0,6.75,2.45,9.65,6.6,4.9,6.33333333333333
10,6,6,1.33333333333333,9.5,0.75,3,1.85,3.26666666666666,7.36666666666666
10,6,7.75,7.66666666666666,3.16666666666666,8.45,9.9,0,5.16666666666666,1.6
10,6,8.25,7.66666666666666,5.83333333333333,8.75,1.1,4.6,5.1,4.46666666666666
10,6.25,6.25,0.5,5.75,8.2,2.55,6.05,1.06666666666666,6.33333333333333
10,6.5,2.75,2.66666666666666,5.58333333333333,3.6,2.6,1.95,6.76666666666666,1.5
10,6.75,7,7.66666666666666,3.25,1.6,3.05,6.9,9.9,1.7
10,7,3,8.66666666666666,2,2.1,9.25,0.05,0.966666666666666,6.83333333333333
10,7.25,7,1.33333333333333,8.33333333333333,9.85,3.2,6.3,7.36666666666666,1.9
10,7.25,8.25,8.16666666666666,6.66666666666666,2.05,0.9,8.8,4.66666666666666,6.3
10,7.5,0,0.666666666666666,0.5,1.55,7.7,0.1,2.8,3.96666666666666
10,7.5,1.75,0.333333333333333,7.66666666666666,5.3,7.45,5.65,8.66666666666666,3.63333333333333
10,7.5,1.75,0.5,7.91666666666666,6.65,7.45,7.45,6.76666666666666,3.73333333333333
10,7.5,8,8.83333333333333,9.91666666666666,3.8,9.45,1.85,7.5,9.3
10,7.75,3.75,1.16666666666666,8.83333333333333,5.75,7.7,7.7,6.9,1.8
10,8.25,2.25,4.5,9.83333333333333,1.45,7.65,1.65,2.8,3.6
10,8.5,0.5,0.333333333333333,7.75,5.35,7.45,8.2,3.1,3.5
10,8.5,2.5,1,7.91666666666666,3.45,6.15,2.15,7.36666666666666,9.4
10,8.75,3.25,4.66666666666666,9.75,8.85,1.4,9.75,1.4,1.73333333333333
10,9,4,2.66666666666666,7.83333333333333,3.55,2.9,2.1,7.1,9.4
10,9.25,3,0.666666666666666,9.75,3.6,2.6,1.8,6.73333333333333,9.23333333333333
10,9.25,6.25,0.5,7.91666666666666,6,2.75,6.25,6.96666666666666,1.9
0,0.75,9.5,9.16666666666666,5.83333333333333,2.25,9.75,0,0,2.06666666666666
0,0.75,9.5,9.16666666666666,5.83333333333333,2.25,9.75,0,0,2.06666666666666
0,1,5.5,4,9.58333333333333,8.15,6.1,6.2,0.833333333333333,8.56666666666666
