genre,number of features,features respectively
classical,11,0.3,0.925,0.425,0.03333333333333333,0.5833333333333334,0.365,0.315,0.25,0.7733333333333333,0.9366666666666666,0.275
classical,11,0.3,0.95,0.1,0.6,0.8,0.34,0.57,0.605,0.29,0.87,0.41
classical,11,0.4,0.025,0.95,0.7,0.11666666666666667,0.17,0.055,0.225,0.7133333333333334,0.9,0.265
classical,11,0.4,0.075,0.3,0.7333333333333333,0.30833333333333335,0.24,0.99,0.005,0.49,0.66,0.845
classical,11,0.4,0.1,0.95,0.5833333333333334,0.8333333333333334,0.195,0.965,0.155,0.3,0.94,0.325
classical,11,0.4,0.125,0.95,0.5333333333333333,0.525,0.36,0.27,0.13,0.71,0.7866666666666666,0.785
classical,11,0.4,0.225,0.275,0.45,0.7916666666666666,0.04,0.195,0.59,0.68,0.8766666666666667,0.24
classical,11,0.4,0.25,0.175,0.45,0.1,0.565,0.56,0.62,0.45,0.10333333333333333,0.235
classical,11,0.4,0.25,0.3,0.48333333333333334,0.3,0.575,0.12,0.38,0.5,0.62,0.24
classical,11,0.4,0.35,0.25,0.016666666666666666,0.03333333333333333,0.855,0.99,0.0,0.7,0.6333333333333333,0.535
classical,11,0.4,0.375,0.6,0.45,0.475,0.35,0.28,0.205,0.6966666666666667,0.65,0.92
classical,11,0.4,0.475,0.5,0.7333333333333333,0.9666666666666667,0.52,0.625,0.69,0.2966666666666667,0.13,0.31
classical,11,0.4,0.5,0.25,0.0,0.7833333333333333,0.26,0.295,0.045,0.6733333333333333,0.93,0.305
classical,11,0.4,0.5,0.25,0.06666666666666667,0.8166666666666667,0.97,0.985,0.01,0.68,0.6366666666666667,0.345
classical,11,0.4,0.5,0.425,0.48333333333333334,0.8333333333333334,0.645,0.605,0.74,0.43666666666666665,0.8133333333333334,0.85
classical,11,0.4,0.525,0.225,0.23333333333333334,0.775,0.97,0.13,0.385,0.2733333333333333,0.38,0.81
classical,11,0.4,0.525,0.475,0.36666666666666664,0.925,0.39,0.3,0.345,0.6933333333333334,0.9266666666666666,0.445
classical,11,0.4,0.525,0.975,0.05,0.03333333333333333,0.905,0.595,0.955,0.043333333333333335,0.12666666666666668,0.23
classical,11,0.4,0.575,0.2,0.48333333333333334,0.35,0.99,0.125,0.82,0.0,0.39,0.62
classical,11,0.4,0.725,0.45,0.16666666666666666,0.95,0.045,0.615,0.26,0.15333333333333332,0.21666666666666667,0.515
classical,11,0.4,0.75,0.575,0.6666666666666666,0.041666666666666664,0.98,0.265,0.625,0.6666666666666666,0.13333333333333333,0.82
classical,11,0.4,0.75,0.6,0.7333333333333333,0.4583333333333333,0.59,0.27,0.625,0.6433333333333333,0.8933333333333333,0.805
classical,11,0.4,0.775,0.275,0.65,0.625,0.345,0.275,0.17,0.69,0.6566666666666666,0.265
classical,11,0.4,0.775,0.75,0.9666666666666667,0.825,0.265,0.66,0.055,0.16333333333333333,0.21333333333333335,0.5
classical,11,0.4,0.775,0.825,0.4166666666666667,0.8916666666666667,0.11,0.78,0.885,0.72,0.4,0.885
classical,11,0.4,0.8,0.0,0.8166666666666667,0.775,0.56,0.57,0.63,0.6766666666666666,0.12333333333333334,0.26
classical,11,0.4,0.8,0.575,0.8166666666666667,0.825,0.36,0.495,0.875,0.7333333333333333,0.18,0.99
classical,11,0.4,0.8,0.625,0.65,0.15,0.335,0.265,0.61,0.6766666666666666,0.11666666666666667,0.745
classical,11,0.4,0.825,0.95,0.8666666666666667,0.75,0.37,0.225,0.215,0.7166666666666667,0.9966666666666667,0.39
classical,11,0.4,0.875,0.2,0.6166666666666667,0.7833333333333333,0.36,0.97,0.315,0.75,0.9566666666666667,0.35
classical,11,0.4,0.925,0.15,0.6666666666666666,0.7416666666666667,0.36,0.975,0.305,0.79,0.9166666666666666,0.905
classical,11,0.4,0.925,0.3,0.7833333333333333,0.7916666666666666,0.94,0.26,0.315,0.6666666666666666,0.59,0.29
classical,11,0.4,0.925,0.35,0.4666666666666667,0.041666666666666664,0.335,0.275,0.655,0.2966666666666667,0.66,0.885
classical,11,0.4,0.975,0.625,0.1,0.7833333333333333,0.37,0.31,0.25,0.7433333333333333,0.6833333333333333,0.375
classical,11,0.4,0.975,0.675,0.75,0.7916666666666666,0.36,0.01,0.305,0.7833333333333333,0.9466666666666667,0.96
classical,11,0.5,0.075,0.875,0.06666666666666667,0.9833333333333333,0.57,0.975,0.01,0.48,0.65,0.565
classical,11,0.5,0.175,0.9,0.6166666666666667,0.625,0.17,0.06,0.205,0.27,0.89,0.81
classical,11,0.5,0.2,0.525,0.38333333333333336,0.8333333333333334,0.585,0.3,0.655,0.73,0.6366666666666667,0.37
classical,11,0.5,0.225,0.775,0.3333333333333333,0.8083333333333333,0.57,0.275,0.635,0.6833333333333333,0.6533333333333333,0.275
classical,11,0.5,0.25,0.075,0.7166666666666667,0.6833333333333333,0.945,0.15,0.205,0.30666666666666664,0.97,0.96
classical,11,0.5,0.35,0.925,0.36666666666666664,0.6833333333333333,0.885,0.07,0.22,0.2966666666666667,0.9666666666666667,0.325
classical,11,0.5,0.375,0.0,0.45,0.55,0.17,0.795,0.9,0.2833333333333333,0.38333333333333336,0.915
classical,11,0.5,0.375,0.1,0.7333333333333333,0.2,0.21,0.125,0.045,0.08333333333333333,0.6733333333333333,0.31
classical,11,0.5,0.45,0.425,0.43333333333333335,0.55,0.385,0.805,0.995,0.6866666666666666,0.39,0.91
classical,11,0.5,0.5,0.825,0.25,0.4,0.805,0.105,0.85,0.8866666666666667,0.6033333333333334,0.28
classical,11,0.5,0.525,0.45,0.55,0.05,0.145,0.995,0.225,0.3233333333333333,0.98,0.35
classical,11,0.5,0.625,0.775,0.08333333333333333,0.7916666666666666,0.995,0.2,0.3,0.67,0.6266666666666667,0.43
classical,11,0.5,0.8,0.3,0.65,0.7833333333333333,0.94,0.21,0.305,0.6733333333333333,0.57,0.29
classical,11,0.5,0.925,0.675,0.5833333333333334,0.6083333333333333,0.745,0.28,0.695,0.7,0.9433333333333334,0.945
classical,11,0.5,0.925,0.7,0.7833333333333333,0.10833333333333334,0.025,0.665,0.675,0.45666666666666667,0.19666666666666666,0.475
classical,11,0.5,0.925,0.9,0.9833333333333333,0.23333333333333334,0.86,0.66,0.22,0.4633333333333333,0.9633333333333334,0.435
classical,11,0.5,0.95,0.3,0.4,0.7083333333333334,0.805,0.0,0.3,0.7866666666666666,0.3933333333333333,0.855
classical,11,0.6,0.0,0.025,0.8,0.6583333333333333,0.56,0.97,0.635,0.89,0.1,0.97
classical,11,0.6,0.0,0.1,0.016666666666666666,0.5833333333333334,0.545,0.28,0.635,0.67,0.6033333333333334,0.19
classical,11,0.6,0.025,0.175,0.016666666666666666,0.5833333333333334,0.555,0.96,0.635,0.45,0.61,0.23
classical,11,0.6,0.2,0.325,0.05,0.9333333333333333,0.975,0.01,0.18,0.2833333333333333,0.9233333333333333,0.905
classical,11,0.6,0.35,0.225,0.11666666666666667,0.7833333333333333,0.015,0.28,0.41,0.6633333333333333,0.38666666666666666,0.55
classical,11,0.6,0.35,0.925,0.55,0.8333333333333334,0.275,0.265,0.635,0.7066666666666667,0.17333333333333334,0.425
classical,11,0.6,0.4,0.025,0.7,0.8833333333333333,0.245,0.965,0.135,0.62,0.66,0.725
classical,11,0.6,0.425,0.475,0.18333333333333332,0.5333333333333333,0.095,0.29,0.65,0.3,0.6766666666666666,0.885
classical,11,0.6,0.55,0.65,0.7166666666666667,0.9583333333333334,0.32,0.92,0.205,0.7466666666666667,0.89,0.335
classical,11,0.6,0.625,0.8,0.7666666666666667,0.325,0.6,0.635,0.645,0.5566666666666666,0.12333333333333334,0.335
classical,11,0.6,0.675,0.225,0.15,0.775,0.33,0.775,0.175,0.27666666666666667,0.9033333333333333,0.82
classical,11,0.6,0.675,0.625,0.15,0.8833333333333333,0.805,0.1,0.36,0.12,0.9633333333333334,0.42
classical,11,0.6,0.7,0.3,0.85,0.44166666666666665,0.825,0.96,0.175,0.68,0.6366666666666667,0.265
classical,11,0.6,0.725,0.325,0.0,0.9666666666666667,0.34,0.6,0.175,0.9333333333333333,0.9066666666666666,0.205
classical,11,0.6,0.75,0.075,0.8,0.775,0.825,0.27,0.095,0.6766666666666666,0.6333333333333333,0.275
classical,11,0.6,0.75,0.275,0.9833333333333333,0.8583333333333333,0.83,0.915,0.125,0.10666666666666667,0.66,0.32
classical,11,0.6,0.8,0.625,0.36666666666666664,0.825,0.585,0.295,0.645,0.6966666666666667,0.67,0.92
classical,11,0.6,0.8,0.85,0.016666666666666666,0.5666666666666667,0.36,0.265,0.285,0.7433333333333333,0.19333333333333333,0.36
classical,11,0.6,0.85,0.275,0.1,0.5,0.97,0.2,0.675,0.8966666666666666,0.6633333333333333,0.43
classical,11,0.6,0.875,0.975,0.5,0.8166666666666667,0.465,0.275,0.645,0.68,0.16666666666666666,0.425
classical,11,0.6,0.9,0.375,0.16666666666666666,0.9583333333333334,0.14,0.78,0.4,0.93,0.4166666666666667,0.97
classical,11,0.6,0.95,0.825,0.13333333333333333,0.9,0.74,0.825,0.93,0.01,0.4533333333333333,0.965
classical,11,0.6,0.975,0.2,0.9333333333333333,0.35,0.82,0.275,0.195,0.68,0.9266666666666666,0.24
classical,11,0.7,0.0,0.325,0.45,0.25,0.845,0.105,0.4,0.44666666666666666,0.35333333333333333,0.975
classical,11,0.7,0.275,0.025,0.6166666666666667,0.9833333333333333,0.15,0.805,0.705,0.26,0.44,0.98
classical,11,0.7,0.425,0.325,0.5666666666666667,0.5083333333333333,0.94,0.075,0.21,0.2733333333333333,0.9566666666666667,0.8
classical,11,0.7,0.45,0.025,0.03333333333333333,0.9916666666666667,0.015,0.305,0.56,0.2866666666666667,0.9933333333333333,0.89
classical,11,0.7,0.475,0.05,0.5666666666666667,0.9833333333333333,0.55,0.965,0.855,0.8766666666666667,0.6366666666666667,0.85
classical,11,0.7,0.5,0.325,0.0,0.5916666666666667,0.175,0.01,0.265,0.3466666666666667,0.87,0.935
classical,11,0.7,0.575,0.325,0.06666666666666667,0.9166666666666666,0.35,0.265,0.185,0.6733333333333333,0.9166666666666666,0.32
classical,11,0.7,0.65,0.625,0.13333333333333333,0.825,0.33,0.295,0.25,0.16333333333333333,0.9566666666666667,0.415
classical,11,0.7,0.7,0.25,0.06666666666666667,0.2,0.685,0.955,0.875,0.0033333333333333335,0.6833333333333333,0.315
classical,11,0.7,0.725,0.775,0.05,0.8083333333333333,0.87,0.2,0.28,0.67,0.5933333333333334,0.725
classical,11,0.7,0.775,0.725,0.9833333333333333,0.5333333333333333,0.065,0.745,0.865,0.18666666666666668,0.18,0.405
classical,11,0.7,0.85,0.225,0.65,0.9166666666666666,0.315,0.425,0.64,0.9066666666666666,0.14,0.31
classical,11,0.7,0.85,0.35,0.65,0.55,0.995,0.015,0.66,0.31666666666666665,0.9466666666666667,0.9
classical,11,0.7,0.875,0.65,0.48333333333333334,0.9916666666666667,0.9,0.5,0.95,0.1,0.20666666666666667,0.235
classical,11,0.7,0.875,0.85,0.06666666666666667,0.9833333333333333,0.895,0.585,0.945,0.08,0.15666666666666668,0.23
classical,11,0.7,0.875,0.875,0.38333333333333336,0.825,0.77,0.46,0.895,0.41333333333333333,0.15333333333333332,0.97
classical,11,0.7,0.95,0.075,0.5,0.7,0.355,0.985,0.345,0.7333333333333333,0.4633333333333333,0.45
classical,11,0.7,0.95,0.675,0.9166666666666666,0.6416666666666667,0.8,0.055,0.125,0.36666666666666664,0.97,0.87
classical,11,0.7,0.95,0.85,0.7,0.8166666666666667,0.875,0.915,0.175,0.2866666666666667,0.8733333333333333,0.32
classical,11,0.7,0.975,0.85,0.9,0.225,0.84,0.66,0.67,0.4633333333333333,0.6766666666666666,0.44
classical,11,0.8,0.0,0.075,0.4666666666666667,0.35833333333333334,0.555,0.48,0.675,0.9833333333333333,0.1,0.965
classical,11,0.8,0.025,0.65,0.43333333333333335,0.8083333333333333,0.345,0.28,0.2,0.7,0.93,0.295
classical,11,0.8,0.15,0.275,0.06666666666666667,0.9916666666666667,0.0,0.565,0.385,0.08666666666666667,0.9366666666666666,0.315
classical,11,0.8,0.175,0.75,0.8,0.7916666666666666,0.955,0.005,0.605,0.3433333333333333,0.9266666666666666,0.855
classical,11,0.8,0.2,0.05,0.6,0.9916666666666667,0.15,0.8,0.035,0.32,0.42,0.89
classical,11,0.8,0.25,0.1,0.2833333333333333,0.26666666666666666,0.315,0.955,0.155,0.6833333333333333,0.9233333333333333,0.375
classical,11,0.8,0.25,0.9,0.6666666666666666,0.7583333333333333,0.31,0.775,0.16,0.26666666666666666,0.37666666666666665,0.83
classical,11,0.8,0.325,0.175,0.48333333333333334,0.30833333333333335,0.825,0.185,0.98,0.2633333333333333,0.9166666666666666,0.375
classical,11,0.8,0.325,0.325,0.45,0.75,0.95,0.195,0.16,0.08333333333333333,0.9,0.335
classical,11,0.8,0.35,0.0,0.3,0.7666666666666667,0.305,0.18,0.62,0.2866666666666667,0.62,0.285
classical,11,0.8,0.375,0.35,0.9833333333333333,0.20833333333333334,0.01,0.595,0.94,0.12666666666666668,0.14,0.345
classical,11,0.8,0.375,0.875,0.55,0.6,0.12,0.79,0.645,0.29,0.4266666666666667,0.92
classical,11,0.8,0.4,0.225,0.1,0.975,0.03,0.61,0.43,0.6666666666666666,0.15,0.24
classical,11,0.8,0.4,0.3,0.6333333333333333,0.7583333333333333,0.905,0.135,0.985,0.12666666666666668,0.17,0.355
classical,11,0.8,0.4,0.95,0.016666666666666666,0.6416666666666667,0.925,0.75,0.885,0.25666666666666665,0.9766666666666667,0.855
classical,11,0.8,0.45,0.375,0.016666666666666666,0.5916666666666667,0.18,0.01,0.265,0.3466666666666667,0.18333333333333332,0.875
classical,11,0.8,0.45,0.9,0.0,0.575,0.36,0.12,0.68,0.6766666666666666,0.6933333333333334,0.43
classical,11,0.8,0.475,0.5,0.45,0.55,0.96,0.645,0.19,0.12666666666666668,0.39,0.53
classical,11,0.8,0.475,0.575,0.08333333333333333,0.8083333333333333,0.58,0.28,0.655,0.6966666666666667,0.6433333333333333,0.66
classical,11,0.8,0.475,0.975,0.55,0.9666666666666667,0.545,0.965,0.745,0.8833333333333333,0.6333333333333333,0.85
classical,11,0.8,0.5,0.275,0.0,0.5916666666666667,0.185,0.01,0.265,0.3466666666666667,0.18333333333333332,0.865
classical,11,0.8,0.5,0.4,0.0,0.6916666666666667,0.32,0.935,0.19,0.6966666666666667,0.9366666666666666,0.3
classical,11,0.8,0.525,0.25,0.016666666666666666,0.6833333333333333,0.88,0.11,0.06,0.4633333333333333,0.69,0.89
classical,11,0.8,0.525,0.4,0.11666666666666667,0.9166666666666666,0.325,0.66,0.195,0.7433333333333333,0.9533333333333334,0.275
classical,11,0.8,0.525,0.925,0.05,0.7666666666666667,0.96,0.755,0.19,0.7266666666666667,0.37666666666666665,0.255
classical,11,0.8,0.55,0.375,0.05,0.9,0.33,0.755,0.19,0.66,0.9633333333333334,0.845
classical,11,0.8,0.55,0.45,0.2833333333333333,0.9583333333333334,0.385,0.31,0.18,0.11333333333333333,0.9666666666666667,0.4
classical,11,0.8,0.55,0.625,0.05,0.041666666666666664,0.9,0.73,0.14,0.66,0.9033333333333333,0.275
classical,11,0.8,0.575,0.325,0.48333333333333334,0.925,0.105,0.8,0.095,0.9166666666666666,0.39666666666666667,0.935
classical,11,0.8,0.65,0.45,0.15,0.575,0.585,0.3,0.715,0.33,0.73,0.975
classical,11,0.8,0.675,0.05,0.9333333333333333,0.5833333333333334,0.91,0.05,0.245,0.3466666666666667,0.47,0.855
classical,11,0.8,0.725,0.175,0.0,0.7666666666666667,0.685,0.75,0.855,0.6433333333333333,0.38333333333333336,0.63
classical,11,0.8,0.725,0.775,0.7166666666666667,0.75,0.765,0.83,0.13,0.35,0.43666666666666665,0.895
classical,11,0.8,0.775,0.55,0.26666666666666666,0.09166666666666666,0.57,0.255,0.645,0.6633333333333333,0.37,0.845
classical,11,0.8,0.925,0.0,0.03333333333333333,0.45,0.385,0.995,0.24,0.6966666666666667,0.6533333333333333,0.35
classical,11,0.8,0.925,0.25,0.35,0.85,0.57,0.26,0.64,0.6833333333333333,0.37666666666666665,0.035
classical,11,0.8,0.925,0.3,0.6166666666666667,0.14166666666666666,0.335,0.775,0.215,0.28,0.89,0.84
classical,11,0.8,0.925,0.425,0.38333333333333336,0.925,0.605,0.58,0.735,0.88,0.18333333333333332,0.855
