genre,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11
jazz,0.00695164915426096,0.003547585460278555,0.0026632067836335678,0.0034130367337968604,0.0026494663713895823,0.0026304369943383277,0.0028982213981177075,0.002676311051851393,0.0023769661605653357,0.0024657557649655185,0.002931090443082157,0.002471580038886631
jazz,0.0048731738369409555,0.0035117697695781352,0.0030900318805774174,0.0036816776523431343,0.003270933801089271,0.003040809131177658,0.0034005284056733472,0.0031313648822664983,0.002591578185170554,0.003505745020114144,0.002874521532158509,0.002870454115875101
classical,0.005395985079319904,0.003496733833050683,0.00346811260579227,0.0033194511741650523,0.0032218375624447466,0.003176334351701553,0.003076420217230068,0.002891552562964171,0.002749887721356338,0.002646513007565413,0.0026573676020668104,0.002583958359656618
jazz,0.004952322812431348,0.0025112477859549737,0.003085158020131543,0.003578325716887394,0.0038633221063835107,0.0032945294213121753,0.0031430644555787333,0.002779872555616647,0.003660092520811877,0.0024905473755868195,0.0025563544221906226,0.0030736030846542158
jazz,0.005690498242955148,0.003552758054544195,0.003099022265131923,0.003044549205696283,0.002934323262945566,0.0034055286519499082,0.003126091774611232,0.003310947099398463,0.0026718634744193827,0.0026077487629891315,0.0026502882233356544,0.0026211673202783973
jazz,0.0060625589126901,0.002712837421943494,0.002067626263952863,0.0021109941268582445,0.0020756693878996313,0.001970587224581218,0.002175740269871819,0.0021417247847913185,0.0023495131017693986,0.0022032699081029204,0.0027855645928414516,0.007326400790438659
jazz,0.004675427873431327,0.0022066055178335585,0.002457784426634758,0.0026979583470414636,0.0029445931928806135,0.0026506119872932803,0.002838155810040012,0.0023108725781431816,0.004074286431281359,0.0035670828700646185,0.0025345034943092854,0.0031509830018939585
jazz,0.00495531603709886,0.002839049072088223,0.002770144498764422,0.0027239737861931754,0.002713853732030742,0.0026604726727170037,0.0032555404858287907,0.00353186018995656,0.005601724548211613,0.0028253445236204587,0.0028151486184258665,0.002743111736930505
jazz,0.005124209612258434,0.002465259545538331,0.002428640737883457,0.002712055317075181,0.0027856486808723745,0.0023607630861167705,0.002682936059343494,0.002776287293593977,0.0029738394889195397,0.0028241892453340907,0.003259785275735548,0.003208804736628934
jazz,0.0058837975132197,0.0037424226170558197,0.0037990638769997585,0.003544424456069694,0.003420892711096882,0.0034863524845191,0.003380347796462885,0.003381211725032636,0.0034936418209846306,0.003544532584202011,0.003653149096313109,0.00385474796695789
jazz,0.0043037553122392816,0.003157135147244528,0.0025652271877356367,0.0031416806289168474,0.0028119736199490315,0.002483694694356139,0.0034616081982729663,0.0026201104396280633,0.0030788561353803008,0.0027785856016250663,0.002800128731325755,0.0027071984500683555
jazz,0.005926378958458055,0.003567030154314985,0.003555272356204226,0.003465283668425765,0.0036972525032584547,0.003487398088041477,0.0033333090275724474,0.0032844948750832847,0.0029741920991285,0.0033180219856509025,0.003207990012687397,0.0032219465618480063
jazz,0.005089566619945485,0.002762995371583386,0.0031270132645862324,0.002488704478596329,0.0026318319765300277,0.0030096366116453767,0.0026198541228359207,0.003106289914719906,0.0025034989438539545,0.002686914781580517,0.0027179830245942552,0.002990553512523627
classical,0.005306631964791605,0.0036254885833269935,0.0036946923923438313,0.003575110599646142,0.0034529614326632165,0.00352919178743193,0.0035079927508495255,0.0034189450420753433,0.003446353779034391,0.003480564157580939,0.00357479639953547,0.0036182581223449806
jazz,0.0056354018994409704,0.003009030575452821,0.0032597713680312915,0.0032237973670969206,0.0034206463631102735,0.0033476272534909367,0.0032618720050814434,0.0035658772698621785,0.0034730844825685762,0.003520152121752663,0.0030488972614026587,0.0036466965133983417
jazz,0.0061818235217691985,0.0038174390363775847,0.003315911575332305,0.0034996508523561553,0.0030393437744495677,0.0034721650108459094,0.003799680142640611,0.0036510392446270534,0.0032440328879443617,0.003560393286242078,0.003635391510002641,0.003304601379585418
jazz,0.0051898507977604855,0.003384793037567319,0.003400680557015411,0.003340907195361216,0.003321530196325129,0.0030830376248548457,0.0030377768290436066,0.0030960391222039814,0.0031324786568021285,0.003026679947191781,0.0029831879645650745,0.0031479582723946886
jazz,0.005439373355855938,0.003206753660495468,0.0032351208461792584,0.0030805409261702075,0.002912198251223775,0.0029522883504674376,0.0032157122812965498,0.0030534039249996785,0.0029239644941099277,0.0030708673552675343,0.003107401315301097,0.0029875821158307308
jazz,0.005403456867261318,0.0034305841652731003,0.0033084913111779157,0.003243065826134799,0.003930766050216573,0.003478856957293003,0.0033455005606993523,0.0034436619321504412,0.0032017054323402556,0.0033119260779826748,0.003186058156477743,0.0033051699609686507
jazz,0.005156445170471645,0.00345386505685009,0.0034999188337745853,0.003508300266987674,0.003359593998201856,0.003393408022341965,0.0034700839880913523,0.003768754832226531,0.003214513641190575,0.0033873511312452176,0.003317506792011727,0.003348320313053696
jazz,0.005490240129638105,0.003773382019581387,0.0037708659722730095,0.003345378488719666,0.003566256015001594,0.00368126677687449,0.003412365264730552,0.003999000400089848,0.0033392978728650513,0.004051438594978174,0.003491187478640702,0.0028984281650989885
jazz,0.005068779115956831,0.0031253165968548515,0.003544852328919706,0.0034826933237269825,0.0035528379473892557,0.0036254843225639165,0.0036909249861360443,0.004450971413761863,0.003750804555671053,0.0034463525338188795,0.0033529522217149266,0.003488645229440674
jazz,0.0042675549210552475,0.003391309013967763,0.002816001527423593,0.0026900845715762565,0.0026725653667026054,0.0027211346289995873,0.0031618652429311798,0.0027966959801607244,0.002699114815030199,0.002290938798420161,0.002456307147009137,0.0028371062521046204
jazz,0.004853560644084223,0.0030103040416343306,0.003250551096765227,0.003428921615542034,0.003552171893498821,0.0030558482963556188,0.0031849591739856247,0.003295511659565484,0.003211275869200656,0.0028643232409631325,0.003159332253072643,0.00271371574162198
classical,0.004619897300782814,0.002727012340206284,0.002662916707724513,0.002871742794982889,0.002759177007703096,0.0030324056809263476,0.002817735003926252,0.0032407622042768276,0.0029184585659676144,0.002950800504435636,0.003406143932489676,0.003774393242530693
jazz,0.004897830261951774,0.003474286963785514,0.0030348376557132535,0.003917798526197334,0.0030058891796985593,0.0034413806781961767,0.0035113976192894017,0.003600736830024858,0.0038451498589084556,0.0033190833842878012,0.0037970468530541626,0.003262631201756044
jazz,0.005580647894863923,0.0037403155211642326,0.003174588571774873,0.0034224488437405113,0.0033127667310133358,0.004002847168199652,0.0029185813295059216,0.0034176486436946303,0.0032726623569479976,0.0036272885511485233,0.0030863899656940344,0.00322401897613704
jazz,0.004517794795252199,0.0025650838562174447,0.0033216516251949268,0.0023132542376314304,0.0028457770042486633,0.0032171517802736475,0.0027164507697376933,0.002966238804146277,0.003652923160461527,0.0023047210717809705,0.0031515194000701547,0.002563715520823897
jazz,0.005573579729694631,0.0033864830441594574,0.0034387902249986696,0.002888525324488539,0.003393470711247817,0.0033348742222750164,0.003215413254089542,0.003073994884139029,0.0036850924456800823,0.0030301397470814625,0.003216971318877112,0.0030404633941192452
jazz,0.005535502612648377,0.0032541005422985657,0.003009123643689835,0.0035084287332278236,0.0030237844736969092,0.0028427586597109845,0.0035541146015648792,0.0026560263727351753,0.0033526091263951655,0.003991041155664617,0.0032104689641035762,0.003194136817398263
jazz,0.005316307551526089,0.00268340606710331,0.002981101896231032,0.002358490430502977,0.002750627887868887,0.002635673383196837,0.0033856865520209833,0.0029132859973867837,0.0029992981584036136,0.0023124788860626817,0.0036857080047658706,0.00270944246787553
jazz,0.0049086525297711,0.0027173155833580174,0.0027621636155753704,0.002799892647533862,0.0025992891065550745,0.002902813823999811,0.002739434762374646,0.002465559279231073,0.00289639391857877,0.004658466611339648,0.002778118949481028,0.002470436398629714
jazz,0.005067884311983385,0.0030122424758307264,0.0033698714575221634,0.0030700607811805425,0.003042125372711848,0.0029501570997975896,0.0029769859020911905,0.0029071406247891275,0.0029623063632718332,0.0036169105724605534,0.002849423868514846,0.002987571066452107
jazz,0.005079892693953874,0.00260444444581751,0.003756495861235618,0.002904489734078852,0.0027868947740793634,0.0025812272123784882,0.0030759146002439725,0.0035910387334203747,0.0026888430807194548,0.002850225338540572,0.0032384061495834265,0.0023842368472163965
jazz,0.004946269113188308,0.003107085844679721,0.0026966698859623092,0.003245080915436781,0.002793828915471986,0.002746786134811403,0.0037469923878736414,0.00490466953834934,0.0037919525423514636,0.0026766917105035854,0.0029270330204342132,0.0027356811330576615
classical,0.005170301541966102,0.0033405945034674167,0.0031879988064327973,0.0032381685394374596,0.003144251113139053,0.0038989830228653554,0.003506668276046677,0.003236829622307515,0.0033378481291478613,0.0031746539018858424,0.003345302914341004,0.003631236011868148
jazz,0.0055905392321327135,0.0025800668339278285,0.0034586916778559123,0.0034636236591960782,0.002864314660416547,0.002930769353175541,0.003060473545783987,0.0027021070882756416,0.002878961354644767,0.0033103209103645874,0.002977457244569047,0.0038872679170111153
jazz,0.005201425163634487,0.002852424406018621,0.0028618455209537663,0.002836934688638496,0.0026250720397247326,0.0028241664560387505,0.0029229011039866555,0.0030778544875420992,0.0035687222001293006,0.003181999387291751,0.00360939467446862,0.003112146468497303
jazz,0.005482154676090934,0.0032931726090370092,0.003246859763942267,0.003684404057314986,0.003672425845538731,0.003290984746286402,0.003302735830529993,0.0034971067544214774,0.004444635057392225,0.00417152646689706,0.004115780942958534,0.0034756088755252706
jazz,0.005202063468193167,0.002812452003657866,0.002782147520722147,0.002902090574777382,0.002873055882271824,0.0027668361941191395,0.0027207733816689635,0.0027303018065123843,0.0027257907178481213,0.00255962785293284,0.002536267271494702,0.0029617948194430614
jazz,0.005166272682774694,0.0031755978690832043,0.00324454730261241,0.003687307411109228,0.003232657249754522,0.003636183495690557,0.004054219783082538,0.004166391410311664,0.003179559687726538,0.003132832516539769,0.0032515080839582693,0.0030476284950222057
jazz,0.0053564721841589235,0.004413510622390424,0.0037057390349040753,0.003187256750359141,0.003162348825266102,0.003189895490248759,0.0032203877076902635,0.0030851658119310822,0.0031417170279368274,0.0038595003311310675,0.003467473052607238,0.003342034757867809
jazz,0.004382926039304763,0.0028674592032329324,0.0034703622820091767,0.003211344391598796,0.0027611387662603336,0.0030820291509265365,0.0029123466410237737,0.002824642364052033,0.002982875662358411,0.0029817670681153334,0.003125882058646777,0.0030668678945369697
jazz,0.005347448149331536,0.003536069333987351,0.003196166374612244,0.00353765199169619,0.003166278563581095,0.0031399950175197222,0.003445876199004818,0.0033642977426816857,0.003065522660752378,0.003415869904566616,0.0033450707792642854,0.0035484052132880085
jazz,0.004856095192999898,0.003240753050890581,0.0033840886127252828,0.0030847147777712655,0.002912584871532765,0.0028147289157260916,0.002770975300446099,0.002842096972106881,0.002916303427852606,0.0031046972819677495,0.0031157427304607205,0.003421830987604312
jazz,0.005517276286719106,0.0034537932074565746,0.003490264381615174,0.003691295736690195,0.00327969282223907,0.003180884219249208,0.003144868301796206,0.0030895348375753248,0.003383284996664816,0.0032193951666640843,0.003205353963401995,0.0034651164751835317
classical,0.005593271468002859,0.0037720692053457333,0.003797092217605456,0.0034735683520101444,0.0035585239624413736,0.003985910055300621,0.0037730195645273436,0.0037661075409381106,0.003614053170283143,0.003502221656728113,0.0033487804405627555,0.0036406002273730695
jazz,0.0047043327493130425,0.002850616786454212,0.003178615926090918,0.003025339407043194,0.0029544708817180604,0.0031544408087771036,0.003209475049888079,0.0030051690277311882,0.0029554693583967477,0.0027826468146796434,0.0038231911706334493,0.0034606762818910246
jazz,0.005477873340693891,0.0030458199014965826,0.0027496023052779213,0.0029573084291474017,0.002694755193733267,0.002607939535000382,0.0024923459320285533,0.002680628933786229,0.0026452353981219257,0.002548356492849906,0.0025189585405665516,0.002712088765842013
jazz,0.004675830856434222,0.003193444574749556,0.003374012225161787,0.0031992411988093824,0.0031340724830716017,0.0033639541478224853,0.003029620192563871,0.002984432301571916,0.002843531575985814,0.003201570532155047,0.003199171537067918,0.0030634055167498143
jazz,0.005030336173446684,0.003387123336805165,0.0033467159186088722,0.0031951101386902252,0.0034999671453097778,0.003245357537817042,0.003363807321562236,0.003340269558996145,0.003257629097754922,0.0033485875828513476,0.003344258971224991,0.0033775507262700983
jazz,0.0052674655623122565,0.003323617927379091,0.0035144618334386037,0.0032409880161699506,0.0034129873747808,0.0030410632828359067,0.0032376752793660734,0.003241161516424018,0.0031376175947410135,0.0031785889084339244,0.003146453434598098,0.003107210071567645
jazz,0.005223371522749981,0.002989007640170464,0.0031132651228320757,0.002972381999530182,0.0029981111112436618,0.002930256801468239,0.002979566743495995,0.002859662424554833,0.002947149459800791,0.0029478643871073476,0.0030013252832419668,0.0036361331895692814
jazz,0.005195784389259042,0.002787984978305936,0.0031244595176050513,0.0025899056370167653,0.002737241243260235,0.00234407568486377,0.0026971296540216436,0.002725345919501592,0.003380749043647263,0.0030763915527507435,0.002686161520730603,0.002894233961252318
jazz,0.005263446070521866,0.0033177559223901013,0.003074154527444545,0.003253633968603947,0.00298329736166175,0.0033858247994676027,0.00336240922875333,0.0034471522736137746,0.0034902096559894734,0.003106641850800663,0.0033115638610704897,0.0043989151073515545
jazz,0.005161261586522161,0.0029669148198301076,0.002761598302870616,0.0028597554917569844,0.002846093743997675,0.0029816094179239442,0.0028558263457529806,0.0035091131800396597,0.0027303414375613824,0.002496364218699262,0.002515116235379543,0.0030923655411580703
jazz,0.0057234695296029155,0.003185791483828813,0.003165700800388702,0.0036584997135780243,0.003419756859291363,0.0031235367946192984,0.0036563489266344803,0.003200234723071921,0.0031975519254124054,0.0030911643566347634,0.0028421830917032174,0.003067868048219248
classical,0.005290597961627268,0.0032295553340350577,0.0030127466435361148,0.002693390218444823,0.002733070207594742,0.0025187570037082416,0.0025069985546322883,0.002389322444356109,0.002514363843293995,0.002595927757282425,0.0028790755101040784,0.0028736506031343404
jazz,0.00473162177198652,0.0027709240132872525,0.0026026862826098577,0.002785725442966281,0.002791068487061153,0.0031052322012415446,0.003098668758073064,0.0026436241333613105,0.002690186191969212,0.0027223781493497046,0.0029840787668252,0.0029578175031715723
jazz,0.00504321361433556,0.003253362074294933,0.00323395304581072,0.003698641267583594,0.003800637928370135,0.003448857463956499,0.004049781389466982,0.003309552550241234,0.0032606190076587558,0.0030057343037927634,0.0031210507574019252,0.0031046597993270417
jazz,0.005243767892962135,0.0038502812652037527,0.0031446332814373716,0.003536090905181221,0.003335909171600787,0.0033201473800884024,0.00316940122197294,0.0036651868477829805,0.0039026846518472303,0.0035998741273889244,0.00330774377458723,0.0032434591213842913
jazz,0.005348979582805387,0.0033850801313910083,0.003488441657904781,0.003443720288287915,0.0035211819379587146,0.003698075169822048,0.0033326932677528276,0.0033144777549293843,0.003501347469764774,0.003684131004870623,0.003956812701578422,0.0036897934238332604
jazz,0.003978892137326328,0.002216930128175867,0.0022051041290515067,0.0020878624721470994,0.0022028390577828257,0.002329635935276495,0.002129371095599466,0.0020597949964914087,0.0022757931038020064,0.0023357596744325595,0.002638504945871214,0.002762882887664585
jazz,0.00476936418906128,0.0033233399339937827,0.003225467214485316,0.0031744372917252546,0.0030606223524563487,0.0032441714212480452,0.0031345275399852933,0.003368114967902941,0.0036987613402368505,0.0034476282954274107,0.0035850504072504415,0.003071013903251938
jazz,0.004578774702074028,0.002908738510556448,0.0029901783541403265,0.002849874261441386,0.0030533152147812336,0.002962738901714893,0.0031760994435878257,0.0033722241561177048,0.0035357654460682455,0.003398982347163635,0.003381843524307598,0.003414285654647714
jazz,0.005068598709948601,0.0032521883027810737,0.0033415422536571993,0.0031021084449218044,0.0032697607773029794,0.0030433274691385385,0.003154720622719191,0.003266752892724433,0.003199737407918765,0.003325356924115536,0.0035887699128149693,0.0035031703778964484
jazz,0.006099931288893727,0.0036285561899390023,0.0038169428173067824,0.003315081078362896,0.003079632101431888,0.0027816334250350423,0.0027749932650979075,0.002741533773251697,0.0027714181713256202,0.002616303239065019,0.002632380316986703,0.0026622354042830387
jazz,0.00532594506774433,0.0033461510138304046,0.0033426061056866544,0.003386675274091216,0.0031657492936479595,0.0031583976740884893,0.0034297761298237076,0.003359820312361289,0.0032634427519893806,0.003459848236619254,0.0033739206770927736,0.003288823853946388
classical,0.004690598843947736,0.0024986165053181865,0.0024020350227462435,0.0024905953073400574,0.0026670397551110266,0.002625820696935076,0.002794620782646149,0.0033574491061995025,0.003939642711205821,0.0031499769682550474,0.0030514399449333442,0.002894809077079597
classical,0.00498958888816778,0.0030820337541863523,0.0031910500259424764,0.0030666975222644654,0.003102040254621767,0.0028505283196356636,0.0031483321809200964,0.002931712337726935,0.0031391663647865505,0.003008776054180362,0.002986574838857188,0.002951999173348943
jazz,0.004746584192260944,0.0029768267858516616,0.002924623669732997,0.0029562662317431324,0.0029042056781161062,0.002947451367274037,0.0031842712433516416,0.003280011066352394,0.003435318765827977,0.0036943928606766843,0.003492896678844308,0.003645830581724963
jazz,0.004743497218107351,0.0027549854332819795,0.00337800346679278,0.003034171129410051,0.0025920860490003784,0.0031969867566746446,0.002861737183054958,0.002594354070406002,0.0032888501615271353,0.0032662283872833555,0.00265892150049633,0.002840544228634864
jazz,0.004924412097984311,0.002891603570490864,0.0038812831962424113,0.0033044774505443515,0.002960232335994672,0.003284560740775559,0.0043992707093367224,0.0027953157689586715,0.0037898522863592113,0.003600648028574725,0.0028722700132475724,0.0034329572747131983
