0,0,3,4.66666666666666,3,7.05,5,6.4,4.66666666666666,3.76666666666666,13.2723831411086,12.7340333968924,12.005504137697,11.5118471014988,10.6814866286836,10.446639519809,10.4412080013035,10.2428095282865,9.79912792081001,9.78107498981675,9.78624573831419,9.62953476715464,9.65096569816084,9.34720393832413,8.84156659593344,9.08677660049072,8.69251912831772,8.24171105887494,8.28607723254253,8.08851747905637,8.06225281828647,7.70439922156102,7.52580271208586,7.67418283335934,7.22521304172653,7.19659863627079,6.79460995077612,6.82919701669537,6.43060954872441,5.88537278866385,5.88115015927636,5.87584499448648,1.226218,0.629216,0.346398,0.221449,0.086458,0.102074,0.075059,0.083841,0.036826,0.034198,0.048679,0.031261,0.028166,0.018127,0.009283,0.021042,0.010145,0.005301,0.006322,0.005185,0.005286,0.002883,0.002275,0.004543,0.001775,0.001771,0.001062,0.001266,0.000735,0.000388,0.000381,0.000379,6.76323468200409,4.96862683270235,-8.47288683985346,-2.59506892752013,-6.98619947323354,-0.969871751806757,-2.47271921319026,-2.78303296806871,-5.89020003100329,-1.85395049566086,-4.25981770044953,-2.95665280340363,-1.0709038704003,2.24446736434671,-0.333152448539943,1.37345428098023,0.112650230384618,1.28535740763294,-1.87487884818194,1.3768007721226
0,0,6,9.66666666666666,9.91666666666666,2.4,1.2,0,4.93333333333333,6.6,13.568262564859,12.8441524864453,11.7674234417563,11.2429082810334,10.4414851869048,10.142197150819,10.4645092537093,10.142068948366,9.47913909586496,9.61126242222527,9.96911223187645,9.6439532161036,9.45329624450959,9.32735995870562,8.60931729477216,9.04221595876537,8.39701487312603,8.419604197962,8.20177114851306,8.09919836726073,8.12266032385204,7.62341023814459,7.60861049453547,7.60486232893717,7.3245918980362,7.24420851127277,6.95274058481146,7.11323672488555,6.77467577088611,6.72251021718779,6.71564988331482,6.71625014212326,1.815454,0.705419,0.266022,0.187309,0.063982,0.068818,0.076464,0.074341,0.019995,0.030845,0.058249,0.026735,0.020592,0.019486,0.006884,0.019469,0.005777,0.006238,0.005028,0.004993,0.006583,0.002462,0.002419,0.003207,0.002021,0.001882,0.001217,0.001548,0.000983,0.000842,0.000835,0.000835,6.76553892317704,6.10709960033128,-4.74078544938458,0.40640559703762,-8.26907738411358,-0.571905987995864,-1.63014219652793,-3.10543229855289,-6.3233872370933,-1.21463009678885,-4.86556955553642,-2.18953164095021,-2.37377370461809,-0.797665015154933,0.140420565043432,1.86805778535085,-0.199398844520114,1.08707862523508,-1.97966528182049,0.313753327721405
0,1.5,1.25,0.666666666666666,7.75,8.2,1.35,9.5,5.1,1.43333333333333,13.9497752272094,12.8416462062219,11.8515656923887,11.1468542743584,10.5478092441756,10.2340101390229,10.5650140879895,10.1529432283986,9.5864656075133,9.68330172265607,9.61308207226548,9.38225193537925,9.64119257767373,9.39598128158156,8.69741575704399,8.935040907844,8.50708344904144,8.30596637475005,8.16510014267188,7.95604093164533,8.18426607268575,7.57333062410532,7.55379751179443,7.51337438397732,7.44658326136399,7.25132361029473,7.05959123108161,7.13541359400428,6.8478464943301,6.78702479643678,6.78419410362923,6.77913148238104,2.428871,0.648526,0.253097,0.150744,0.084265,0.068577,0.091894,0.062136,0.032978,0.039293,0.037183,0.021132,0.02525,0.020302,0.007961,0.015709,0.006576,0.006081,0.004954,0.004046,0.006792,0.002423,0.002311,0.002673,0.002214,0.001782,0.001357,0.001586,0.001054,0.000896,0.000893,0.000888,6.78344115253805,7.62165116046517,-3.84157132214453,2.28444702498254,-5.14840482106456,-1.72790140297577,-3.13234446929172,-0.571572596440538,-5.65700442415984,-2.17368489648493,-2.3493494370233,-0.0783302309416835,-0.668793819059737,2.46870645502236,0.778969194710162,1.44653718673111,1.03099569294645,1.2954813196495,-1.72522427314385,0.14535901468952
0,2,0.75,5.16666666666666,6.33333333333333,5.9,7.9,6.1,6.7,3.7,14.0394343778093,13.119656743938,12.3059347864108,11.5520594062513,11.2198380092555,10.9060774347127,10.6890174061543,10.3984826997267,10.2418319793084,10.23462160109,10.3370821341081,9.98715060896577,10.0759680360088,10.0077592378689,9.37307344722723,9.32301891364807,9.2709485988279,8.92775310096322,8.64970750456091,8.73769676931998,8.60627777685588,8.2299800787999,8.0531923270616,7.90421109287422,7.81442971426359,7.57720576971678,7.48818170851339,7.61151603016267,7.4267453946372,7.41849924152748,7.41496373657399,7.41762035912158,3.359848,1.033822,0.422106,0.202164,0.149062,0.125006,0.107189,0.070336,0.056273,0.070448,0.06779,0.03879,0.033334,0.035601,0.015562,0.01605,0.016534,0.010558,0.007607,0.009429,0.009369,0.004757,0.003857,0.004351,0.003057,0.002232,0.001953,0.002351,0.001718,0.001671,0.001665,0.00167,7.60764249194413,7.02985405205498,-4.30960384126726,8.93657812778898,-8.09278214957449,-0.753844719875757,0.209433916500391,1.40574234170123,-7.12525350562252,0.644941493955061,-4.56803186790209,4.58318037377096,-2.78988678834027,-0.760761749986031,1.81356032076921,0.453723447853817,0.320168590196289,2.36636718972173,-1.12801040693755,-2.22253745429726
0,2.5,4,1.83333333333333,6.16666666666666,9.3,1.15,9.3,4.83333333333333,4,14.2132855326685,13.4909389631503,12.8805676273046,12.2612929204637,11.8032536988017,11.6414215768922,11.3192230824459,11.0904317248942,10.9564332438084,10.8991316200394,11.0466958525531,10.6565446845786,10.6046255665081,10.6134350088789,10.000155723185,9.9415583454902,9.80597881484849,9.5880950918894,9.29940812757153,9.30858024136026,9.22564968888478,8.84986213463524,8.69218058578502,8.49531624657303,8.3804678214635,8.16657169491274,7.99475319834495,8.06250288398055,7.94249120996018,7.93859826941761,7.93418690263278,7.93335567597756,4.076098,1.641973,0.86659,0.482195,0.2952,0.283102,0.21238,0.158232,0.12377,0.13278,0.139792,0.074421,0.058693,0.068016,0.029479,0.034792,0.026394,0.020984,0.014403,0.016206,0.016197,0.008784,0.007368,0.008563,0.005589,0.004036,0.003137,0.00351,0.002817,0.002806,0.002794,0.002791,8.45392519961668,5.54325129552172,-11.6913892126728,7.03216031027124,-8.56181771859754,0.810956636750529,-2.21910601572649,-1.36146377196351,-6.30804092314719,1.10534034970825,-5.1487801177485,-0.771144368181594,-2.39035356595311,1.42423424912852,-2.33678476842553,1.0347325986909,-0.72055855974121,0.807903757469651,-0.50478831785582,0.55417768404866
0,3,6.5,9.83333333333333,9.66666666666666,8.2,2.75,6.45,6.9,9.46666666666666,13.5845156065262,13.768859363769,12.619891311059,12.6472806097104,12.6355015731844,11.7491984818191,10.7551781670793,10.2868533196765,10.3096352923487,9.94634282690375,9.86794437452069,9.75937009696557,9.46304488071034,9.31883939117411,9.15278928620949,8.92755455286009,8.96570692137211,8.86123094026878,8.53415275081712,8.4780995671812,8.39126811898658,8.21889395157582,8.11081886636702,8.07524847022422,7.90159734554469,7.7807694682823,7.66100423325267,7.44461725003087,7.34256209288049,7.23188218085496,7.22570928700412,7.22646166516587,1.478336,1.423584,0.393474,0.394647,0.37449,0.166123,0.061324,0.036065,0.036949,0.025069,0.023163,0.021162,0.015605,0.013434,0.011722,0.00919,0.009509,0.008777,0.006223,0.0059,0.005418,0.004561,0.004054,0.003905,0.003244,0.002909,0.002526,0.002007,0.001767,0.001391,0.00138,0.001381,6.90860065434219,6.35850782922542,-11.7680756157262,-4.99032857421306,-4.72158319991992,-0.515152469352834,-9.20505384063046,-3.14919201270572,-1.21352974513362,0.278427236481726,-5.68833329666095,0.617666463305858,2.10679761725744,3.40866997087519,1.91281726026433,2.86430266885684,0.0489663169735555,0.187831978657632,-0.0241354553271932,0.489573057356874
0,3.25,9.25,2.5,6.75,4.25,1.15,3.95,8.83333333333333,6.3,13.7943837075903,13.7722223586045,13.0974833293679,12.8674698590036,12.8077305603144,11.9615028024031,10.9323668565182,10.4654465735501,10.7060633638498,10.2397791515221,10.2948641165456,9.98282756232241,9.90762628702664,9.47035708920537,9.4211771535531,9.30521159277034,9.13572188562022,9.03091286976042,8.72233621994951,8.78801991954838,8.5664059610608,8.33989444820905,8.43800396293272,8.3225013521824,8.30962323303484,8.12699338017915,7.93745841486983,7.78921775482268,7.5763426448651,7.39895059453105,7.39221892227001,7.39427678237951,1.921554,1.352367,0.664007,0.480216,0.458667,0.209542,0.070321,0.04371,0.058139,0.034111,0.036779,0.026793,0.024387,0.01573,0.015563,0.013648,0.01125,0.010467,0.007487,0.008041,0.006453,0.005115,0.005619,0.004956,0.004835,0.00414,0.003367,0.002881,0.00225,0.00164,0.001628,0.001631,7.36764986831532,5.76899798737044,-13.3551884609769,-5.98076258184771,-6.47273953634455,-1.07872274285281,-10.2870456666513,-5.48444948215721,-1.15368945032744,-0.142868205896839,-6.8264549121714,1.67624983824583,4.70559777369113,4.6917661820945,1.89686568819817,2.82793875821267,-0.274247350286191,-0.268416379556895,-0.858749674418358,0.0562559061209477
0,4.25,2.5,5.83333333333333,6.33333333333333,4.65,1.3,8.9,4.63333333333333,3.76666666666666,13.8044641921396,14.1783157100453,13.3087639285551,12.9418360856517,12.9579305034987,12.0593309236773,10.9640168981485,10.5795495723376,10.4894709610189,10.3716070003764,10.2880097858821,10.0287269379379,9.79093069242135,9.56559187522393,9.38500237297121,9.05805084736441,8.99043245107886,8.80619445684745,8.67715886007389,8.68977328279642,8.44994074198421,8.25962705551178,8.22826040564894,8.23568262226935,8.14832908013168,7.80607010378322,7.70031925826995,7.21397636036665,6.82473968587555,5.05510782812141,5.06176306051013,5.01383078098773,2.018759,2.315798,0.908483,0.526699,0.510515,0.216855,0.07226,0.049705,0.043336,0.039132,0.035341,0.027494,0.021458,0.017501,0.015157,0.010541,0.009788,0.008076,0.007158,0.007239,0.005731,0.004623,0.004622,0.004622,0.004231,0.003054,0.002648,0.001736,0.001188,0.000186,0.000184,0.000177,7.53118434038728,7.35589644294336,-12.9791059667774,-7.23796441726142,-7.83081259214701,-2.94244001712588,-9.59226851534103,-3.77623799893667,0.88215490363957,0.457895007848716,-5.86991901119305,2.26503245823816,5.15490373160425,5.35961364546918,0.502198958192646,-0.452749234788933,-2.69084331945335,-1.28202161563362,0.139251776525504,1.03969918931785
0,5.25,3.25,9.33333333333333,8.75,9.85,2.75,7.7,7.36666666666666,1.6,13.7339349682272,14.190543179145,13.6511196748481,13.1843342556773,12.9255316542224,12.1373684775581,11.1936690907083,10.6204058842984,10.7588348435057,10.5154428954995,10.3977798091065,10.2751021741635,9.93687304547666,9.7968562355693,9.60572413431783,9.24415163691693,9.27202573435379,9.09110559073476,8.9388111841288,8.88339629643095,8.60998929090985,8.5135935402913,8.46971619947316,8.35389539342288,8.39929603496878,7.94540090589015,7.98332099346802,7.66956718587733,6.81224845449941,6.66032954358489,6.65594318967431,6.64959254179988,2.008025,2.553141,1.219089,0.670548,0.507574,0.233657,0.091082,0.050224,0.058023,0.044199,0.039624,0.034737,0.024562,0.02174,0.017958,0.012682,0.013145,0.010944,0.009522,0.008755,0.0067,0.006001,0.005882,0.005141,0.005475,0.003406,0.00359,0.0031,0.001027,0.000791,0.000788,0.000783,7.75063281782685,6.75962311960548,-13.4316594739625,-7.85689247105535,-8.91229126742847,-2.87037814927113,-10.2339943015942,-4.87421432872139,-0.573856170338609,1.25291263120152,-3.59856634760815,3.84209581680841,4.75175223790802,3.85259510725106,-0.765669520307455,-1.26677149502313,-2.83063001393921,-0.37442891922597,0.61320192286918,1.65280898747234
0,5.25,4,2.33333333333333,8,3.4,3,1.95,7.03333333333333,9.33333333333333,13.5626284247252,13.7324379028066,13.124426434259,13.0680308331554,12.8608874390261,11.967361089132,10.8949060606072,10.5535458870393,10.5473354453607,10.3782920557228,10.245121532001,10.0350560419647,9.86013773201396,9.6881721199865,9.39378843867894,9.1418237533246,8.97629301577733,8.83476364654891,8.77417514487631,8.57505699245649,8.53557049358825,8.37188054807379,8.2904511015227,8.193446410656,8.06894512441386,7.91210104766029,7.63785684054494,7.37247860779263,7.08488458896139,6.22785331816493,6.19070791625944,6.19267075471889,1.788302,1.300121,0.676741,0.585566,0.468751,0.19996,0.068519,0.047128,0.045615,0.038685,0.03331,0.027406,0.022829,0.019375,0.014548,0.011158,0.00951,0.008314,0.007838,0.006351,0.006031,0.005138,0.004773,0.004297,0.003843,0.003266,0.002454,0.001912,0.001439,0.000538,0.000505,0.000506,7.40160326457676,5.65004664396925,-13.651403216834,-5.94021488448054,-6.33826983422205,-0.456771063751961,-11.0375670022705,-6.57549193745407,-1.10986660036328,0.647161276994386,-6.89921665909742,0.794836912485122,2.27982534246043,4.18220263699148,1.69696786375327,3.16118650709105,0.406039570674807,-0.0351571990438862,-0.811941566004591,-0.401546987556381
